"rho","U:0","U:1","U:2","T","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.16136,-3.3618e-11,-1.0969e-08,0,0.029704,1,120,1,120,0
0.16136,-3.3884e-11,-1.0956e-08,0,0.029705,1,121,1,121,0
0.16136,-3.4149e-11,-1.0943e-08,0,0.029706,1,122,1,122,0
0.16135,-3.4415e-11,-1.0931e-08,0,0.029706,1,123,1,123,0
0.16135,-3.468e-11,-1.0919e-08,0,0.029707,1,124,1,124,0
0.16135,-3.4945e-11,-1.0908e-08,0,0.029708,1,125,1,125,0
0.16134,-3.5209e-11,-1.0897e-08,0,0.029708,1,126,1,126,0
0.16134,-3.5474e-11,-1.0886e-08,0,0.029709,1,127,1,127,0
0.16133,-3.5738e-11,-1.0876e-08,0,0.02971,1,128,1,128,0
0.16133,-3.6002e-11,-1.0866e-08,0,0.02971,1,129,1,129,0
0.16133,-3.6266e-11,-1.0856e-08,0,0.029711,1,130,1,130,0
0.16132,-3.6529e-11,-1.0847e-08,0,0.029711,1,131,1,131,0
0.16132,-3.6793e-11,-1.0839e-08,0,0.029712,1,132,1,132,0
0.16131,-3.7056e-11,-1.083e-08,0,0.029713,1,133,1,133,0
0.16131,-3.7319e-11,-1.0823e-08,0,0.029713,1,134,1,134,0
0.16131,-3.7581e-11,-1.0815e-08,0,0.029714,1,135,1,135,0
0.1613,-3.7844e-11,-1.0808e-08,0,0.029715,1,136,1,136,0
0.1613,-3.8106e-11,-1.0801e-08,0,0.029715,1,137,1,137,0
0.1613,-3.8368e-11,-1.0795e-08,0,0.029716,1,138,1,138,0
0.16129,-3.863e-11,-1.0789e-08,0,0.029716,1,139,1,139,0
0.16129,-3.8891e-11,-1.0784e-08,0,0.029717,1,140,1,140,0
0.16128,-3.9152e-11,-1.0779e-08,0,0.029718,1,141,1,141,0
0.16128,-3.9413e-11,-1.0774e-08,0,0.029718,1,142,1,142,0
0.16128,-3.9674e-11,-1.077e-08,0,0.029719,1,143,1,143,0
0.16127,-3.9935e-11,-1.0766e-08,0,0.02972,1,144,1,144,0
0.16127,-4.0195e-11,-1.0763e-08,0,0.02972,1,145,1,145,0
0.16126,-4.0455e-11,-1.076e-08,0,0.029721,1,146,1,146,0
0.16126,-4.0715e-11,-1.0757e-08,0,0.029721,1,147,1,147,0
0.16126,-4.0975e-11,-1.0755e-08,0,0.029722,1,148,1,148,0
0.16125,-4.1234e-11,-1.0753e-08,0,0.029723,1,149,1,149,0
0.16125,-4.1494e-11,-1.0752e-08,0,0.029723,1,150,1,150,0
0.16125,-4.1753e-11,-1.0751e-08,0,0.029724,1,151,1,151,0
0.16124,-4.2011e-11,-1.0751e-08,0,0.029725,1,152,1,152,0
0.16124,-4.227e-11,-1.075e-08,0,0.029725,1,153,1,153,0
0.16123,-4.2528e-11,-1.0751e-08,0,0.029726,1,154,1,154,0
0.16123,-4.2786e-11,-1.0751e-08,0,0.029726,1,155,1,155,0
0.16123,-4.3044e-11,-1.0752e-08,0,0.029727,1,156,1,156,0
0.16122,-4.3302e-11,-1.0754e-08,0,0.029728,1,157,1,157,0
0.16122,-4.3559e-11,-1.0756e-08,0,0.029728,1,158,1,158,0
0.16121,-4.3817e-11,-1.0758e-08,0,0.029729,1,159,1,159,0
0.16121,-4.4074e-11,-1.0761e-08,0,0.02973,1,160,1,160,0
0.16121,-4.433e-11,-1.0764e-08,0,0.02973,1,161,1,161,0
0.1612,-4.4587e-11,-1.0768e-08,0,0.029731,1,162,1,162,0
0.1612,-4.4843e-11,-1.0771e-08,0,0.029731,1,163,1,163,0
0.1612,-4.51e-11,-1.0776e-08,0,0.029732,1,164,1,164,0
0.16119,-4.5356e-11,-1.0781e-08,0,0.029733,1,165,1,165,0
0.16119,-4.5611e-11,-1.0786e-08,0,0.029733,1,166,1,166,0
0.16118,-4.5867e-11,-1.0791e-08,0,0.029734,1,167,1,167,0
0.16118,-4.6122e-11,-1.0797e-08,0,0.029735,1,168,1,168,0
0.16118,-4.6377e-11,-1.0804e-08,0,0.029735,1,169,1,169,0
0.16117,-4.6632e-11,-1.081e-08,0,0.029736,1,170,1,170,0
0.16117,-4.6886e-11,-1.0818e-08,0,0.029736,1,171,1,171,0
0.16116,-4.7141e-11,-1.0825e-08,0,0.029737,1,172,1,172,0
0.16116,-4.7395e-11,-1.0833e-08,0,0.029738,1,173,1,173,0
0.16116,-4.7648e-11,-1.0842e-08,0,0.029738,1,174,1,174,0
0.16115,-4.7902e-11,-1.085e-08,0,0.029739,1,175,1,175,0
0.16115,-4.8155e-11,-1.086e-08,0,0.02974,1,176,1,176,0
0.16115,-4.8408e-11,-1.0869e-08,0,0.02974,1,177,1,177,0
0.16114,-4.8661e-11,-1.0879e-08,0,0.029741,1,178,1,178,0
0.16114,-4.8913e-11,-1.089e-08,0,0.029741,1,179,1,179,0
0.16113,-4.9166e-11,-1.0901e-08,0,0.029742,1,180,1,180,0
0.16113,-4.9418e-11,-1.0912e-08,0,0.029743,1,181,1,181,0
0.16113,-4.9669e-11,-1.0924e-08,0,0.029743,1,182,1,182,0
0.16112,-4.9921e-11,-1.0936e-08,0,0.029744,1,183,1,183,0
0.16112,-5.0172e-11,-1.0948e-08,0,0.029745,1,184,1,184,0
0.16111,-5.0423e-11,-1.0961e-08,0,0.029745,1,185,1,185,0
0.16111,-5.0674e-11,-1.0975e-08,0,0.029746,1,186,1,186,0
0.16111,-5.0925e-11,-1.0988e-08,0,0.029746,1,187,1,187,0
0.1611,-5.1175e-11,-1.1003e-08,0,0.029747,1,188,1,188,0
0.1611,-5.1425e-11,-1.1017e-08,0,0.029748,1,189,1,189,0
0.1611,-5.1676e-11,-1.1032e-08,0,0.029748,1,190,1,190,0
0.16109,-5.1925e-11,-1.1048e-08,0,0.029749,1,191,1,191,0
0.16109,-5.2175e-11,-1.1063e-08,0,0.02975,1,192,1,192,0
0.16108,-5.2424e-11,-1.108e-08,0,0.02975,1,193,1,193,0
0.16108,-5.2674e-11,-1.1096e-08,0,0.029751,1,194,1,194,0
0.16108,-5.2922e-11,-1.1113e-08,0,0.029751,1,195,1,195,0
0.16107,-5.3171e-11,-1.1131e-08,0,0.029752,1,196,1,196,0
0.16107,-5.3419e-11,-1.1149e-08,0,0.029753,1,197,1,197,0
0.16106,-5.3668e-11,-1.1167e-08,0,0.029753,1,198,1,198,0
0.16106,-5.3915e-11,-1.1185e-08,0,0.029754,1,199,1,199,0
0.16106,-5.4163e-11,-1.1205e-08,0,0.029755,1,200,1,200,0
0.16105,-5.4411e-11,-1.1224e-08,0,0.029755,1,201,1,201,0
0.16105,-5.4658e-11,-1.1244e-08,0,0.029756,1,202,1,202,0
0.16105,-5.4905e-11,-1.1264e-08,0,0.029756,1,203,1,203,0
0.16104,-5.5151e-11,-1.1285e-08,0,0.029757,1,204,1,204,0
0.16104,-5.5398e-11,-1.1306e-08,0,0.029758,1,205,1,205,0
0.16103,-5.5644e-11,-1.1328e-08,0,0.029758,1,206,1,206,0
0.16103,-5.5891e-11,-1.135e-08,0,0.029759,1,207,1,207,0
0.16103,-5.6136e-11,-1.1372e-08,0,0.02976,1,208,1,208,0
0.16102,-5.6382e-11,-1.1395e-08,0,0.02976,1,209,1,209,0
0.16102,-5.6628e-11,-1.1418e-08,0,0.029761,1,210,1,210,0
0.16101,-5.6873e-11,-1.1442e-08,0,0.029761,1,211,1,211,0
0.16101,-5.7118e-11,-1.1466e-08,0,0.029762,1,212,1,212,0
0.16101,-5.7362e-11,-1.149e-08,0,0.029763,1,213,1,213,0
0.161,-5.7607e-11,-1.1515e-08,0,0.029763,1,214,1,214,0
0.161,-5.7851e-11,-1.154e-08,0,0.029764,1,215,1,215,0
0.16099,-5.8095e-11,-1.1566e-08,0,0.029765,1,216,1,216,0
0.16099,-5.8339e-11,-1.1592e-08,0,0.029765,1,217,1,217,0
0.16099,-5.8582e-11,-1.1619e-08,0,0.029766,1,218,1,218,0
0.16098,-5.8826e-11,-1.1646e-08,0,0.029766,1,219,1,219,0
0.16098,-5.9069e-11,-1.1673e-08,0,0.029767,1,220,1,220,0
0.16098,-5.9311e-11,-1.1701e-08,0,0.029768,1,221,1,221,0
0.16097,-5.9554e-11,-1.1729e-08,0,0.029768,1,222,1,222,0
0.16097,-5.9796e-11,-1.1757e-08,0,0.029769,1,223,1,223,0
0.16096,-6.0039e-11,-1.1786e-08,0,0.02977,1,224,1,224,0
0.16096,-6.028e-11,-1.1816e-08,0,0.02977,1,225,1,225,0
0.16096,-6.0522e-11,-1.1846e-08,0,0.029771,1,226,1,226,0
0.16095,-6.0763e-11,-1.1876e-08,0,0.029771,1,227,1,227,0
0.16095,-6.1005e-11,-1.1906e-08,0,0.029772,1,228,1,228,0
0.16094,-6.1245e-11,-1.1937e-08,0,0.029773,1,229,1,229,0
0.16094,-6.1486e-11,-1.1969e-08,0,0.029773,1,230,1,230,0
0.16094,-6.1727e-11,-1.2001e-08,0,0.029774,1,231,1,231,0
0.16093,-6.1967e-11,-1.2033e-08,0,0.029775,1,232,1,232,0
0.16093,-6.2208e-11,-1.2066e-08,0,0.029775,1,233,1,233,0
0.16093,-6.2447e-11,-1.2099e-08,0,0.029776,1,234,1,234,0
0.16092,-6.2687e-11,-1.2132e-08,0,0.029776,1,235,1,235,0
0.16092,-6.2926e-11,-1.2166e-08,0,0.029777,1,236,1,236,0
0.16091,-6.3166e-11,-1.2201e-08,0,0.029778,1,237,1,237,0
0.16091,-6.3405e-11,-1.2236e-08,0,0.029778,1,238,1,238,0
0.16091,-6.3643e-11,-1.2271e-08,0,0.029779,1,239,1,239,0
0.1609,-6.3882e-11,-1.2306e-08,0,0.02978,1,240,1,240,0
0.1609,-6.412e-11,-1.2342e-08,0,0.02978,1,241,1,241,0
0.16089,-6.4358e-11,-1.2379e-08,0,0.029781,1,242,1,242,0
0.16089,-6.4596e-11,-1.2416e-08,0,0.029781,1,243,1,243,0
0.16089,-6.4833e-11,-1.2453e-08,0,0.029782,1,244,1,244,0
0.16088,-6.507e-11,-1.2491e-08,0,0.029783,1,245,1,245,0
0.16088,-6.5307e-11,-1.2529e-08,0,0.029783,1,246,1,246,0
0.16087,-6.5544e-11,-1.2567e-08,0,0.029784,1,247,1,247,0
0.16087,-6.5781e-11,-1.2606e-08,0,0.029785,1,248,1,248,0
0.16087,-6.6017e-11,-1.2646e-08,0,0.029785,1,249,1,249,0
0.16086,-6.6253e-11,-1.2685e-08,0,0.029786,1,250,1,250,0
0.16086,-6.6489e-11,-1.2725e-08,0,0.029786,1,251,1,251,0
0.16086,-6.6724e-11,-1.2766e-08,0,0.029787,1,252,1,252,0
0.16085,-6.696e-11,-1.2807e-08,0,0.029788,1,253,1,253,0
0.16085,-6.7195e-11,-1.2848e-08,0,0.029788,1,254,1,254,0
0.16084,-6.743e-11,-1.289e-08,0,0.029789,1,255,1,255,0
0.16084,-6.7665e-11,-1.2933e-08,0,0.02979,1,256,1,256,0
0.16084,-6.7899e-11,-1.2975e-08,0,0.02979,1,257,1,257,0
0.16083,-6.8133e-11,-1.3018e-08,0,0.029791,1,258,1,258,0
0.16083,-6.8367e-11,-1.3062e-08,0,0.029792,1,259,1,259,0
0.16082,-6.8601e-11,-1.3106e-08,0,0.029792,1,260,1,260,0
0.16082,-6.8835e-11,-1.315e-08,0,0.029793,1,261,1,261,0
0.16082,-6.9068e-11,-1.3195e-08,0,0.029793,1,262,1,262,0
0.16081,-6.9301e-11,-1.324e-08,0,0.029794,1,263,1,263,0
0.16081,-6.9534e-11,-1.3285e-08,0,0.029795,1,264,1,264,0
0.1608,-6.9766e-11,-1.3331e-08,0,0.029795,1,265,1,265,0
0.1608,-6.9999e-11,-1.3378e-08,0,0.029796,1,266,1,266,0
0.1608,-7.0231e-11,-1.3425e-08,0,0.029797,1,267,1,267,0
0.16079,-7.0463e-11,-1.3472e-08,0,0.029797,1,268,1,268,0
0.16079,-7.0694e-11,-1.352e-08,0,0.029798,1,269,1,269,0
0.16079,-7.0926e-11,-1.3568e-08,0,0.029798,1,270,1,270,0
0.16078,-7.1157e-11,-1.3616e-08,0,0.029799,1,271,1,271,0
0.16078,-7.1388e-11,-1.3665e-08,0,0.0298,1,272,1,272,0
0.16077,-7.1619e-11,-1.3714e-08,0,0.0298,1,273,1,273,0
0.16077,-7.1849e-11,-1.3764e-08,0,0.029801,1,274,1,274,0
0.16077,-7.2079e-11,-1.3814e-08,0,0.029802,1,275,1,275,0
0.16076,-7.231e-11,-1.3865e-08,0,0.029802,1,276,1,276,0
0.16076,-7.2539e-11,-1.3916e-08,0,0.029803,1,277,1,277,0
0.16075,-7.2769e-11,-1.3967e-08,0,0.029803,1,278,1,278,0
0.16075,-7.2998e-11,-1.4019e-08,0,0.029804,1,279,1,279,0
0.16075,-7.3228e-11,-1.4071e-08,0,0.029805,1,280,1,280,0
0.16074,-7.3456e-11,-1.4124e-08,0,0.029805,1,281,1,281,0
0.16074,-7.3685e-11,-1.4177e-08,0,0.029806,1,282,1,282,0
0.16073,-7.3914e-11,-1.4231e-08,0,0.029807,1,283,1,283,0
0.16073,-7.4142e-11,-1.4284e-08,0,0.029807,1,284,1,284,0
0.16073,-7.437e-11,-1.4339e-08,0,0.029808,1,285,1,285,0
0.16072,-7.4598e-11,-1.4394e-08,0,0.029808,1,286,1,286,0
0.16072,-7.4825e-11,-1.4449e-08,0,0.029809,1,287,1,287,0
0.16072,-7.5053e-11,-1.4504e-08,0,0.02981,1,288,1,288,0
0.16071,-7.5279e-11,-1.456e-08,0,0.02981,1,289,1,289,0
0.16071,-7.5506e-11,-1.4617e-08,0,0.029811,1,290,1,290,0
0.1607,-7.5733e-11,-1.4674e-08,0,0.029812,1,291,1,291,0
0.1607,-7.5959e-11,-1.4731e-08,0,0.029812,1,292,1,292,0
0.1607,-7.6185e-11,-1.4788e-08,0,0.029813,1,293,1,293,0
0.16069,-7.6411e-11,-1.4847e-08,0,0.029813,1,294,1,294,0
0.16069,-7.6636e-11,-1.4905e-08,0,0.029814,1,295,1,295,0
0.16068,-7.6861e-11,-1.4964e-08,0,0.029815,1,296,1,296,0
0.16068,-7.7086e-11,-1.5023e-08,0,0.029815,1,297,1,297,0
0.16068,-7.7311e-11,-1.5083e-08,0,0.029816,1,298,1,298,0
0.16067,-7.7536e-11,-1.5143e-08,0,0.029817,1,299,1,299,0
0.16067,-7.776e-11,-1.5204e-08,0,0.029817,1,300,1,300,0
0.16066,-7.7984e-11,-1.5265e-08,0,0.029818,1,301,1,301,0
0.16066,-7.8208e-11,-1.5326e-08,0,0.029818,1,302,1,302,0
0.16066,-7.8432e-11,-1.5388e-08,0,0.029819,1,303,1,303,0
0.16065,-7.8655e-11,-1.545e-08,0,0.02982,1,304,1,304,0
0.16065,-7.8878e-11,-1.5513e-08,0,0.02982,1,305,1,305,0
0.16064,-7.9101e-11,-1.5576e-08,0,0.029821,1,306,1,306,0
0.16064,-7.9324e-11,-1.564e-08,0,0.029822,1,307,1,307,0
0.16064,-7.9546e-11,-1.5704e-08,0,0.029822,1,308,1,308,0
0.16063,-7.9768e-11,-1.5768e-08,0,0.029823,1,309,1,309,0
0.16063,-7.999e-11,-1.5833e-08,0,0.029823,1,310,1,310,0
0.16063,-8.0212e-11,-1.5898e-08,0,0.029824,1,311,1,311,0
0.16062,-8.0434e-11,-1.5964e-08,0,0.029825,1,312,1,312,0
0.16062,-8.0655e-11,-1.603e-08,0,0.029825,1,313,1,313,0
0.16061,-8.0876e-11,-1.6096e-08,0,0.029826,1,314,1,314,0
0.16061,-8.1097e-11,-1.6163e-08,0,0.029827,1,315,1,315,0
0.16061,-8.1318e-11,-1.623e-08,0,0.029827,1,316,1,316,0
0.1606,-8.1538e-11,-1.6298e-08,0,0.029828,1,317,1,317,0
0.1606,-8.1758e-11,-1.6366e-08,0,0.029828,1,318,1,318,0
0.16059,-8.1978e-11,-1.6435e-08,0,0.029829,1,319,1,319,0
0.16059,-8.2198e-11,-1.6504e-08,0,0.02983,1,320,1,320,0
0.16059,-8.2417e-11,-1.6573e-08,0,0.02983,1,321,1,321,0
0.16058,-8.2637e-11,-1.6643e-08,0,0.029831,1,322,1,322,0
0.16058,-8.2856e-11,-1.6713e-08,0,0.029832,1,323,1,323,0
0.16057,-8.3074e-11,-1.6784e-08,0,0.029832,1,324,1,324,0
0.16057,-8.3293e-11,-1.6855e-08,0,0.029833,1,325,1,325,0
0.16057,-8.3511e-11,-1.6926e-08,0,0.029833,1,326,1,326,0
0.16056,-8.3729e-11,-1.6998e-08,0,0.029834,1,327,1,327,0
0.16056,-8.3947e-11,-1.707e-08,0,0.029835,1,328,1,328,0
0.16056,-8.4165e-11,-1.7143e-08,0,0.029835,1,329,1,329,0
0.16055,-8.4382e-11,-1.7216e-08,0,0.029836,1,330,1,330,0
0.16055,-8.4599e-11,-1.729e-08,0,0.029837,1,331,1,331,0
0.16054,-8.4816e-11,-1.7364e-08,0,0.029837,1,332,1,332,0
0.16054,-8.5032e-11,-1.7438e-08,0,0.029838,1,333,1,333,0
0.16054,-8.5249e-11,-1.7513e-08,0,0.029839,1,334,1,334,0
0.16053,-8.5465e-11,-1.7588e-08,0,0.029839,1,335,1,335,0
0.16053,-8.568e-11,-1.7664e-08,0,0.02984,1,336,1,336,0
0.16052,-8.5896e-11,-1.774e-08,0,0.02984,1,337,1,337,0
0.16052,-8.6111e-11,-1.7817e-08,0,0.029841,1,338,1,338,0
0.16052,-8.6326e-11,-1.7893e-08,0,0.029842,1,339,1,339,0
0.16051,-8.6541e-11,-1.7971e-08,0,0.029842,1,340,1,340,0
0.16051,-8.6756e-11,-1.8049e-08,0,0.029843,1,341,1,341,0
0.1605,-8.697e-11,-1.8127e-08,0,0.029844,1,342,1,342,0
0.1605,-8.7184e-11,-1.8205e-08,0,0.029844,1,343,1,343,0
0.1605,-8.7398e-11,-1.8284e-08,0,0.029845,1,344,1,344,0
0.16049,-8.7612e-11,-1.8364e-08,0,0.029845,1,345,1,345,0
0.16049,-8.7825e-11,-1.8444e-08,0,0.029846,1,346,1,346,0
0.16048,-8.8039e-11,-1.8524e-08,0,0.029847,1,347,1,347,0
0.16048,-8.8252e-11,-1.8605e-08,0,0.029847,1,348,1,348,0
