"rho","U:0","U:1","U:2","T","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.15981,-9.2574e-13,-2.4977e-07,0,0.059918,1,73,1,73,0
0.15978,-9.3372e-13,-2.4982e-07,0,0.059927,1,74,1,74,0
0.15975,-9.4158e-13,-2.4988e-07,0,0.059936,1,75,1,75,0
0.15972,-9.4931e-13,-2.4993e-07,0,0.059945,1,76,1,76,0
0.15969,-9.5691e-13,-2.4998e-07,0,0.059954,1,77,1,77,0
0.15966,-9.6439e-13,-2.5003e-07,0,0.059963,1,78,1,78,0
0.15963,-9.7173e-13,-2.5009e-07,0,0.059972,1,79,1,79,0
0.1596,-9.7895e-13,-2.5014e-07,0,0.059981,1,80,1,80,0
0.15957,-9.8605e-13,-2.502e-07,0,0.05999,1,81,1,81,0
0.15955,-9.9301e-13,-2.5025e-07,0,0.059999,1,82,1,82,0
0.15952,-9.9985e-13,-2.503e-07,0,0.060008,1,83,1,83,0
0.15949,-1.0066e-12,-2.5036e-07,0,0.060018,1,84,1,84,0
0.15946,-1.0131e-12,-2.5042e-07,0,0.060027,1,85,1,85,0
0.15943,-1.0196e-12,-2.5047e-07,0,0.060036,1,86,1,86,0
0.1594,-1.0259e-12,-2.5053e-07,0,0.060045,1,87,1,87,0
0.15937,-1.0321e-12,-2.5058e-07,0,0.060054,1,88,1,88,0
0.15934,-1.0382e-12,-2.5064e-07,0,0.060063,1,89,1,89,0
0.15931,-1.0441e-12,-2.507e-07,0,0.060072,1,90,1,90,0
0.15928,-1.0501e-12,-2.5076e-07,0,0.060081,1,91,1,91,0
0.15925,-1.0559e-12,-2.5081e-07,0,0.06009,1,92,1,92,0
0.15922,-1.0616e-12,-2.5087e-07,0,0.060099,1,93,1,93,0
0.1592,-1.0671e-12,-2.5093e-07,0,0.060109,1,94,1,94,0
0.15917,-1.0725e-12,-2.5099e-07,0,0.060118,1,95,1,95,0
0.15914,-1.0778e-12,-2.5105e-07,0,0.060127,1,96,1,96,0
0.15911,-1.083e-12,-2.5111e-07,0,0.060136,1,97,1,97,0
0.15908,-1.0881e-12,-2.5117e-07,0,0.060145,1,98,1,98,0
0.15905,-1.093e-12,-2.5123e-07,0,0.060154,1,99,1,99,0
0.15902,-1.0978e-12,-2.5129e-07,0,0.060163,1,100,1,100,0
0.15899,-1.1024e-12,-2.5135e-07,0,0.060172,1,101,1,101,0
0.15896,-1.1069e-12,-2.5141e-07,0,0.060182,1,102,1,102,0
0.15893,-1.1113e-12,-2.5148e-07,0,0.060191,1,103,1,103,0
0.1589,-1.1156e-12,-2.5154e-07,0,0.0602,1,104,1,104,0
0.15887,-1.1197e-12,-2.516e-07,0,0.060209,1,105,1,105,0
0.15884,-1.1238e-12,-2.5166e-07,0,0.060218,1,106,1,106,0
0.15881,-1.1276e-12,-2.5173e-07,0,0.060227,1,107,1,107,0
0.15878,-1.1314e-12,-2.5179e-07,0,0.060236,1,108,1,108,0
0.15875,-1.135e-12,-2.5186e-07,0,0.060245,1,109,1,109,0
0.15872,-1.1385e-12,-2.5192e-07,0,0.060255,1,110,1,110,0
0.15869,-1.1419e-12,-2.5199e-07,0,0.060264,1,111,1,111,0
0.15866,-1.1451e-12,-2.5205e-07,0,0.060273,1,112,1,112,0
0.15863,-1.1482e-12,-2.5212e-07,0,0.060282,1,113,1,113,0
0.1586,-1.1512e-12,-2.5218e-07,0,0.060291,1,114,1,114,0
0.15857,-1.154e-12,-2.5225e-07,0,0.0603,1,115,1,115,0
0.15854,-1.1567e-12,-2.5232e-07,0,0.060309,1,116,1,116,0
0.15851,-1.1593e-12,-2.5238e-07,0,0.060319,1,117,1,117,0
0.15848,-1.1618e-12,-2.5245e-07,0,0.060328,1,118,1,118,0
0.15845,-1.1641e-12,-2.5252e-07,0,0.060337,1,119,1,119,0
0.15842,-1.1663e-12,-2.5259e-07,0,0.060346,1,120,1,120,0
0.15839,-1.1683e-12,-2.5266e-07,0,0.060355,1,121,1,121,0
0.15836,-1.1703e-12,-2.5273e-07,0,0.060364,1,122,1,122,0
0.15833,-1.1721e-12,-2.528e-07,0,0.060374,1,123,1,123,0
0.1583,-1.1737e-12,-2.5287e-07,0,0.060383,1,124,1,124,0
0.15827,-1.1753e-12,-2.5294e-07,0,0.060392,1,125,1,125,0
0.15824,-1.1767e-12,-2.5301e-07,0,0.060401,1,126,1,126,0
0.15821,-1.178e-12,-2.5308e-07,0,0.06041,1,127,1,127,0
0.15818,-1.1791e-12,-2.5315e-07,0,0.060419,1,128,1,128,0
0.15814,-1.1802e-12,-2.5322e-07,0,0.060429,1,129,1,129,0
0.15808,-1.1812e-12,-2.5329e-07,0,0.060438,1,130,1,130,0
0.15791,-1.1821e-12,-2.5336e-07,0,0.060447,1,131,1,131,0
0.15728,-1.1829e-12,-2.5343e-07,0,0.060456,1,132,1,132,0
0.15485,-1.1837e-12,-2.5351e-07,0,0.060465,1,133,1,133,0
0.14683,-1.1852e-12,-2.5373e-07,0,0.060475,1,134,1,134,0
0.12797,-1.1898e-12,-2.5422e-07,0,0.060486,1,135,1,135,0
0.099182,-1.1973e-12,-2.5485e-07,0,0.060498,1,136,1,136,0
0.070456,-1.1982e-12,-2.5575e-07,0,0.060515,1,137,1,137,0
0.0498,-1.1885e-12,-2.5707e-07,0,0.06054,1,138,1,138,0
0.037498,-1.178e-12,-2.5855e-07,0,0.060574,1,139,1,139,0
0.030706,-1.1728e-12,-2.5976e-07,0,0.060617,1,140,1,140,0
0.027019,-1.1717e-12,-2.6052e-07,0,0.060669,1,141,1,141,0
0.025004,-1.1728e-12,-2.6089e-07,0,0.060727,1,142,1,142,0
0.023886,-1.1747e-12,-2.6098e-07,0,0.060788,1,143,1,143,0
0.023252,-1.1768e-12,-2.609e-07,0,0.060852,1,144,1,144,0
0.022881,-1.179e-12,-2.6073e-07,0,0.060917,1,145,1,145,0
0.022653,-1.1811e-12,-2.6051e-07,0,0.060983,1,146,1,146,0
0.022503,-1.1833e-12,-2.6027e-07,0,0.06105,1,147,1,147,0
0.022395,-1.1854e-12,-2.6001e-07,0,0.061117,1,148,1,148,0
0.022311,-1.1874e-12,-2.5975e-07,0,0.061184,1,149,1,149,0
0.022239,-1.1894e-12,-2.5948e-07,0,0.061252,1,150,1,150,0
0.022175,-1.1913e-12,-2.5922e-07,0,0.061319,1,151,1,151,0
0.022115,-1.1932e-12,-2.5896e-07,0,0.061387,1,152,1,152,0
0.022057,-1.1949e-12,-2.587e-07,0,0.061455,1,153,1,153,0
0.022,-1.1965e-12,-2.5844e-07,0,0.061523,1,154,1,154,0
0.021945,-1.1981e-12,-2.5819e-07,0,0.061592,1,155,1,155,0
0.02189,-1.1995e-12,-2.5793e-07,0,0.06166,1,156,1,156,0
0.021835,-1.2009e-12,-2.5768e-07,0,0.061729,1,157,1,157,0
0.021781,-1.2022e-12,-2.5744e-07,0,0.061798,1,158,1,158,0
0.021727,-1.2034e-12,-2.5719e-07,0,0.061867,1,159,1,159,0
0.021673,-1.2044e-12,-2.5695e-07,0,0.061936,1,160,1,160,0
0.02162,-1.2053e-12,-2.5671e-07,0,0.062006,1,161,1,161,0
0.021567,-1.2061e-12,-2.5648e-07,0,0.062076,1,162,1,162,0
0.021514,-1.2068e-12,-2.5625e-07,0,0.062145,1,163,1,163,0
0.021462,-1.2073e-12,-2.5601e-07,0,0.062215,1,164,1,164,0
0.021409,-1.2077e-12,-2.5579e-07,0,0.062285,1,165,1,165,0
0.021357,-1.208e-12,-2.5556e-07,0,0.062356,1,166,1,166,0
0.021306,-1.2081e-12,-2.5534e-07,0,0.062426,1,167,1,167,0
0.021254,-1.2081e-12,-2.5512e-07,0,0.062497,1,168,1,168,0
0.021203,-1.2079e-12,-2.549e-07,0,0.062568,1,169,1,169,0
0.021152,-1.2077e-12,-2.5469e-07,0,0.062639,1,170,1,170,0
0.021102,-1.2074e-12,-2.5447e-07,0,0.06271,1,171,1,171,0
0.021051,-1.207e-12,-2.5426e-07,0,0.062781,1,172,1,172,0
0.021001,-1.2064e-12,-2.5406e-07,0,0.062853,1,173,1,173,0
0.020951,-1.2057e-12,-2.5385e-07,0,0.062924,1,174,1,174,0
0.020902,-1.2048e-12,-2.5365e-07,0,0.062996,1,175,1,175,0
0.020852,-1.2038e-12,-2.5345e-07,0,0.063068,1,176,1,176,0
0.020803,-1.2026e-12,-2.5326e-07,0,0.06314,1,177,1,177,0
0.020754,-1.2013e-12,-2.5306e-07,0,0.063213,1,178,1,178,0
0.020705,-1.1999e-12,-2.5287e-07,0,0.063285,1,179,1,179,0
0.020657,-1.1983e-12,-2.5268e-07,0,0.063358,1,180,1,180,0
0.020608,-1.1966e-12,-2.5249e-07,0,0.063431,1,181,1,181,0
0.02056,-1.1947e-12,-2.5231e-07,0,0.063504,1,182,1,182,0
0.020513,-1.1926e-12,-2.5213e-07,0,0.063577,1,183,1,183,0
0.020465,-1.1904e-12,-2.5195e-07,0,0.06365,1,184,1,184,0
0.020418,-1.1881e-12,-2.5177e-07,0,0.063724,1,185,1,185,0
0.02037,-1.1857e-12,-2.516e-07,0,0.063797,1,186,1,186,0
0.020323,-1.1831e-12,-2.5143e-07,0,0.063871,1,187,1,187,0
0.020277,-1.1805e-12,-2.5126e-07,0,0.063945,1,188,1,188,0
0.02023,-1.1776e-12,-2.5109e-07,0,0.06402,1,189,1,189,0
0.020184,-1.1747e-12,-2.5093e-07,0,0.064094,1,190,1,190,0
0.020138,-1.1716e-12,-2.5077e-07,0,0.064168,1,191,1,191,0
0.020092,-1.1683e-12,-2.5061e-07,0,0.064243,1,192,1,192,0
0.020046,-1.1648e-12,-2.5045e-07,0,0.064318,1,193,1,193,0
0.020001,-1.1612e-12,-2.503e-07,0,0.064393,1,194,1,194,0
0.019955,-1.1575e-12,-2.5015e-07,0,0.064468,1,195,1,195,0
0.01991,-1.1536e-12,-2.5e-07,0,0.064544,1,196,1,196,0
0.019865,-1.1495e-12,-2.4985e-07,0,0.064619,1,197,1,197,0
0.01982,-1.1453e-12,-2.4971e-07,0,0.064695,1,198,1,198,0
0.019776,-1.1409e-12,-2.4957e-07,0,0.064771,1,199,1,199,0
0.019731,-1.1363e-12,-2.4943e-07,0,0.064847,1,200,1,200,0
0.019687,-1.1316e-12,-2.4929e-07,0,0.064923,1,201,1,201,0
0.019643,-1.1267e-12,-2.4916e-07,0,0.065,1,202,1,202,0
0.0196,-1.1217e-12,-2.4903e-07,0,0.065077,1,203,1,203,0
0.019556,-1.1166e-12,-2.489e-07,0,0.065153,1,204,1,204,0
0.019512,-1.1113e-12,-2.4877e-07,0,0.06523,1,205,1,205,0
0.019469,-1.106e-12,-2.4864e-07,0,0.065307,1,206,1,206,0
0.019426,-1.1005e-12,-2.4852e-07,0,0.065385,1,207,1,207,0
0.019383,-1.0949e-12,-2.484e-07,0,0.065462,1,208,1,208,0
0.01934,-1.0891e-12,-2.4829e-07,0,0.06554,1,209,1,209,0
0.019298,-1.0831e-12,-2.4817e-07,0,0.065618,1,210,1,210,0
0.019255,-1.077e-12,-2.4806e-07,0,0.065696,1,211,1,211,0
0.019213,-1.0707e-12,-2.4795e-07,0,0.065774,1,212,1,212,0
0.019171,-1.0644e-12,-2.4784e-07,0,0.065852,1,213,1,213,0
0.019129,-1.0578e-12,-2.4774e-07,0,0.06593,1,214,1,214,0
0.019088,-1.0511e-12,-2.4763e-07,0,0.066009,1,215,1,215,0
0.019046,-1.0443e-12,-2.4753e-07,0,0.066088,1,216,1,216,0
0.019005,-1.0373e-12,-2.4743e-07,0,0.066167,1,217,1,217,0
0.018963,-1.03e-12,-2.4734e-07,0,0.066246,1,218,1,218,0
0.018922,-1.0226e-12,-2.4725e-07,0,0.066326,1,219,1,219,0
0.018881,-1.0151e-12,-2.4715e-07,0,0.066405,1,220,1,220,0
0.018841,-1.0075e-12,-2.4707e-07,0,0.066485,1,221,1,221,0
0.0188,-9.9983e-13,-2.4698e-07,0,0.066565,1,222,1,222,0
0.01876,-9.9198e-13,-2.469e-07,0,0.066645,1,223,1,223,0
0.018719,-9.8401e-13,-2.4682e-07,0,0.066725,1,224,1,224,0
0.018679,-9.7593e-13,-2.4674e-07,0,0.066805,1,225,1,225,0
0.018639,-9.6771e-13,-2.4666e-07,0,0.066886,1,226,1,226,0
0.018599,-9.5941e-13,-2.4659e-07,0,0.066967,1,227,1,227,0
0.01856,-9.5093e-13,-2.4651e-07,0,0.067047,1,228,1,228,0
0.01852,-9.4229e-13,-2.4644e-07,0,0.067129,1,229,1,229,0
0.018481,-9.3347e-13,-2.4638e-07,0,0.06721,1,230,1,230,0
0.018442,-9.2445e-13,-2.4631e-07,0,0.067291,1,231,1,231,0
0.018402,-9.1523e-13,-2.4625e-07,0,0.067373,1,232,1,232,0
0.018364,-9.0587e-13,-2.4619e-07,0,0.067455,1,233,1,233,0
0.018325,-8.964e-13,-2.4613e-07,0,0.067536,1,234,1,234,0
0.018286,-8.8676e-13,-2.4608e-07,0,0.067619,1,235,1,235,0
0.018248,-8.7697e-13,-2.4602e-07,0,0.067701,1,236,1,236,0
0.018209,-8.6708e-13,-2.4597e-07,0,0.067783,1,237,1,237,0
0.018171,-8.5704e-13,-2.4593e-07,0,0.067866,1,238,1,238,0
0.018133,-8.4691e-13,-2.4588e-07,0,0.067949,1,239,1,239,0
0.018095,-8.366e-13,-2.4584e-07,0,0.068032,1,240,1,240,0
0.018057,-8.2611e-13,-2.458e-07,0,0.068115,1,241,1,241,0
0.018019,-8.1545e-13,-2.4576e-07,0,0.068198,1,242,1,242,0
0.017982,-8.0467e-13,-2.4572e-07,0,0.068282,1,243,1,243,0
0.017944,-7.9374e-13,-2.4569e-07,0,0.068365,1,244,1,244,0
0.017907,-7.8261e-13,-2.4566e-07,0,0.068449,1,245,1,245,0
0.01787,-7.7127e-13,-2.4563e-07,0,0.068533,1,246,1,246,0
0.017833,-7.5973e-13,-2.456e-07,0,0.068618,1,247,1,247,0
0.017796,-7.4804e-13,-2.4557e-07,0,0.068702,1,248,1,248,0
0.017759,-7.3627e-13,-2.4555e-07,0,0.068786,1,249,1,249,0
0.017722,-7.2439e-13,-2.4553e-07,0,0.068871,1,250,1,250,0
0.017686,-7.1234e-13,-2.4552e-07,0,0.068956,1,251,1,251,0
0.01765,-7.001e-13,-2.455e-07,0,0.069041,1,252,1,252,0
0.017613,-6.877e-13,-2.4549e-07,0,0.069126,1,253,1,253,0
0.017577,-6.7526e-13,-2.4548e-07,0,0.069212,1,254,1,254,0
0.017541,-6.627e-13,-2.4547e-07,0,0.069297,1,255,1,255,0
0.017505,-6.5001e-13,-2.4546e-07,0,0.069383,1,256,1,256,0
0.017469,-6.3722e-13,-2.4546e-07,0,0.069469,1,257,1,257,0
0.017434,-6.2439e-13,-2.4546e-07,0,0.069555,1,258,1,258,0
0.017398,-6.1149e-13,-2.4546e-07,0,0.069642,1,259,1,259,0
0.017363,-5.9855e-13,-2.4546e-07,0,0.069728,1,260,1,260,0
0.017327,-5.8549e-13,-2.4547e-07,0,0.069815,1,261,1,261,0
0.017292,-5.7235e-13,-2.4548e-07,0,0.069902,1,262,1,262,0
0.017257,-5.5917e-13,-2.4549e-07,0,0.069989,1,263,1,263,0
0.017222,-5.4593e-13,-2.455e-07,0,0.070076,1,264,1,264,0
0.017187,-5.3258e-13,-2.4552e-07,0,0.070163,1,265,1,265,0
0.017153,-5.191e-13,-2.4553e-07,0,0.070251,1,266,1,266,0
0.017118,-5.055e-13,-2.4555e-07,0,0.070338,1,267,1,267,0
0.017084,-4.9188e-13,-2.4558e-07,0,0.070426,1,268,1,268,0
0.017049,-4.7815e-13,-2.456e-07,0,0.070514,1,269,1,269,0
0.017015,-4.643e-13,-2.4563e-07,0,0.070603,1,270,1,270,0
0.016981,-4.5042e-13,-2.4566e-07,0,0.070691,1,271,1,271,0
0.016947,-4.3643e-13,-2.4569e-07,0,0.07078,1,272,1,272,0
0.016913,-4.2233e-13,-2.4572e-07,0,0.070868,1,273,1,273,0
0.016879,-4.082e-13,-2.4576e-07,0,0.070957,1,274,1,274,0
0.016845,-3.9395e-13,-2.458e-07,0,0.071047,1,275,1,275,0
0.016812,-3.7957e-13,-2.4584e-07,0,0.071136,1,276,1,276,0
0.016778,-3.6508e-13,-2.4588e-07,0,0.071225,1,277,1,277,0
0.016745,-3.5057e-13,-2.4593e-07,0,0.071315,1,278,1,278,0
0.016711,-3.36e-13,-2.4598e-07,0,0.071405,1,279,1,279,0
0.016678,-3.2129e-13,-2.4603e-07,0,0.071495,1,280,1,280,0
0.016645,-3.0648e-13,-2.4608e-07,0,0.071585,1,281,1,281,0
0.016612,-2.9163e-13,-2.4614e-07,0,0.071676,1,282,1,282,0
0.016579,-2.7668e-13,-2.4619e-07,0,0.071766,1,283,1,283,0
0.016546,-2.6161e-13,-2.4625e-07,0,0.071857,1,284,1,284,0
0.016514,-2.4649e-13,-2.4631e-07,0,0.071948,1,285,1,285,0
0.016481,-2.3129e-13,-2.4638e-07,0,0.072039,1,286,1,286,0
0.016449,-2.1601e-13,-2.4645e-07,0,0.07213,1,287,1,287,0
0.016416,-2.0064e-13,-2.4652e-07,0,0.072222,1,288,1,288,0
0.016384,-1.8519e-13,-2.4659e-07,0,0.072313,1,289,1,289,0
0.016352,-1.6969e-13,-2.4666e-07,0,0.072405,1,290,1,290,0
0.01632,-1.5407e-13,-2.4674e-07,0,0.072497,1,291,1,291,0
0.016288,-1.3835e-13,-2.4682e-07,0,0.072589,1,292,1,292,0
0.016256,-1.2259e-13,-2.469e-07,0,0.072682,1,293,1,293,0
0.016224,-1.0673e-13,-2.4698e-07,0,0.072774,1,294,1,294,0
0.016193,-9.0783e-14,-2.4706e-07,0,0.072867,1,295,1,295,0
0.016162,-7.4756e-14,-2.4713e-07,0,0.07296,1,296,1,296,0
0.016133,-5.863e-14,-2.4719e-07,0,0.073053,1,297,1,297,0
0.016106,-4.2471e-14,-2.4722e-07,0,0.073146,1,298,1,298,0
0.016084,-2.6208e-14,-2.4716e-07,0,0.07324,1,299,1,299,0
0.016075,-8.4745e-15,-2.4691e-07,0,0.073333,1,300,1,300,0
