"rho","U:0","U:1","U:2","T","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.021351,-2.6113e-12,-2.1369e-07,0,0.031007,1,162,1,162,0
0.021299,-2.6127e-12,-2.1313e-07,0,0.031042,1,163,1,163,0
0.021247,-2.6138e-12,-2.1256e-07,0,0.031078,1,164,1,164,0
0.021195,-2.6147e-12,-2.12e-07,0,0.031113,1,165,1,165,0
0.021144,-2.6153e-12,-2.1143e-07,0,0.031148,1,166,1,166,0
0.021093,-2.6155e-12,-2.1086e-07,0,0.031184,1,167,1,167,0
0.021042,-2.6154e-12,-2.1029e-07,0,0.031219,1,168,1,168,0
0.020991,-2.615e-12,-2.0972e-07,0,0.031255,1,169,1,169,0
0.020941,-2.6144e-12,-2.0914e-07,0,0.03129,1,170,1,170,0
0.020891,-2.6134e-12,-2.0856e-07,0,0.031326,1,171,1,171,0
0.020841,-2.6121e-12,-2.0798e-07,0,0.031362,1,172,1,172,0
0.020791,-2.6106e-12,-2.074e-07,0,0.031398,1,173,1,173,0
0.020742,-2.6089e-12,-2.0682e-07,0,0.031434,1,174,1,174,0
0.020693,-2.6069e-12,-2.0623e-07,0,0.03147,1,175,1,175,0
0.020644,-2.6047e-12,-2.0565e-07,0,0.031506,1,176,1,176,0
0.020596,-2.6021e-12,-2.0506e-07,0,0.031543,1,177,1,177,0
0.020547,-2.5992e-12,-2.0447e-07,0,0.031579,1,178,1,178,0
0.020499,-2.5961e-12,-2.0388e-07,0,0.031615,1,179,1,179,0
0.020451,-2.5926e-12,-2.0328e-07,0,0.031652,1,180,1,180,0
0.020403,-2.5889e-12,-2.0269e-07,0,0.031689,1,181,1,181,0
0.020356,-2.5848e-12,-2.0209e-07,0,0.031725,1,182,1,182,0
0.020309,-2.5804e-12,-2.0149e-07,0,0.031762,1,183,1,183,0
0.020262,-2.5758e-12,-2.0089e-07,0,0.031799,1,184,1,184,0
0.020215,-2.5708e-12,-2.0029e-07,0,0.031836,1,185,1,185,0
0.020168,-2.5655e-12,-1.9969e-07,0,0.031873,1,186,1,186,0
0.020122,-2.5599e-12,-1.9908e-07,0,0.03191,1,187,1,187,0
0.020075,-2.554e-12,-1.9847e-07,0,0.031947,1,188,1,188,0
0.020029,-2.5478e-12,-1.9786e-07,0,0.031985,1,189,1,189,0
0.019984,-2.5414e-12,-1.9725e-07,0,0.032022,1,190,1,190,0
0.019938,-2.5347e-12,-1.9664e-07,0,0.03206,1,191,1,191,0
0.019893,-2.5278e-12,-1.9603e-07,0,0.032097,1,192,1,192,0
0.019847,-2.5206e-12,-1.9541e-07,0,0.032135,1,193,1,193,0
0.019802,-2.513e-12,-1.948e-07,0,0.032173,1,194,1,194,0
0.019758,-2.5052e-12,-1.9418e-07,0,0.03221,1,195,1,195,0
0.019713,-2.497e-12,-1.9356e-07,0,0.032248,1,196,1,196,0
0.019668,-2.4885e-12,-1.9294e-07,0,0.032286,1,197,1,197,0
0.019624,-2.4796e-12,-1.9232e-07,0,0.032324,1,198,1,198,0
0.01958,-2.4705e-12,-1.9169e-07,0,0.032362,1,199,1,199,0
0.019536,-2.461e-12,-1.9107e-07,0,0.032401,1,200,1,200,0
0.019493,-2.4511e-12,-1.9044e-07,0,0.032439,1,201,1,201,0
0.019449,-2.441e-12,-1.8981e-07,0,0.032478,1,202,1,202,0
0.019406,-2.4307e-12,-1.8918e-07,0,0.032516,1,203,1,203,0
0.019363,-2.4202e-12,-1.8855e-07,0,0.032555,1,204,1,204,0
0.01932,-2.4092e-12,-1.8792e-07,0,0.032593,1,205,1,205,0
0.019277,-2.398e-12,-1.8729e-07,0,0.032632,1,206,1,206,0
0.019234,-2.3864e-12,-1.8665e-07,0,0.032671,1,207,1,207,0
0.019192,-2.3745e-12,-1.8602e-07,0,0.03271,1,208,1,208,0
0.019149,-2.3622e-12,-1.8538e-07,0,0.032749,1,209,1,209,0
0.019107,-2.3497e-12,-1.8474e-07,0,0.032788,1,210,1,210,0
0.019065,-2.3368e-12,-1.841e-07,0,0.032827,1,211,1,211,0
0.019024,-2.3236e-12,-1.8346e-07,0,0.032866,1,212,1,212,0
0.018982,-2.3101e-12,-1.8281e-07,0,0.032906,1,213,1,213,0
0.01894,-2.2962e-12,-1.8217e-07,0,0.032945,1,214,1,214,0
0.018899,-2.2819e-12,-1.8152e-07,0,0.032985,1,215,1,215,0
0.018858,-2.2673e-12,-1.8088e-07,0,0.033024,1,216,1,216,0
0.018817,-2.2523e-12,-1.8023e-07,0,0.033064,1,217,1,217,0
0.018776,-2.2371e-12,-1.7958e-07,0,0.033104,1,218,1,218,0
0.018736,-2.2217e-12,-1.7893e-07,0,0.033144,1,219,1,219,0
0.018695,-2.2059e-12,-1.7828e-07,0,0.033184,1,220,1,220,0
0.018655,-2.1897e-12,-1.7763e-07,0,0.033224,1,221,1,221,0
0.018615,-2.1732e-12,-1.7698e-07,0,0.033264,1,222,1,222,0
0.018575,-2.1563e-12,-1.7632e-07,0,0.033304,1,223,1,223,0
0.018535,-2.1391e-12,-1.7566e-07,0,0.033345,1,224,1,224,0
0.018495,-2.1215e-12,-1.7501e-07,0,0.033385,1,225,1,225,0
0.018455,-2.1036e-12,-1.7435e-07,0,0.033426,1,226,1,226,0
0.018416,-2.0853e-12,-1.7369e-07,0,0.033466,1,227,1,227,0
0.018377,-2.0667e-12,-1.7303e-07,0,0.033507,1,228,1,228,0
0.018338,-2.0477e-12,-1.7237e-07,0,0.033548,1,229,1,229,0
0.018299,-2.0286e-12,-1.7171e-07,0,0.033588,1,230,1,230,0
0.01826,-2.0091e-12,-1.7105e-07,0,0.033629,1,231,1,231,0
0.018221,-1.9893e-12,-1.7038e-07,0,0.03367,1,232,1,232,0
0.018183,-1.969e-12,-1.6972e-07,0,0.033711,1,233,1,233,0
0.018144,-1.9483e-12,-1.6905e-07,0,0.033753,1,234,1,234,0
0.018106,-1.9274e-12,-1.6839e-07,0,0.033794,1,235,1,235,0
0.018068,-1.9062e-12,-1.6772e-07,0,0.033835,1,236,1,236,0
0.01803,-1.8847e-12,-1.6705e-07,0,0.033877,1,237,1,237,0
0.017992,-1.8627e-12,-1.6638e-07,0,0.033918,1,238,1,238,0
0.017954,-1.8404e-12,-1.6571e-07,0,0.03396,1,239,1,239,0
0.017917,-1.8177e-12,-1.6504e-07,0,0.034002,1,240,1,240,0
0.017879,-1.7946e-12,-1.6437e-07,0,0.034043,1,241,1,241,0
0.017842,-1.7712e-12,-1.637e-07,0,0.034085,1,242,1,242,0
0.017805,-1.7474e-12,-1.6302e-07,0,0.034127,1,243,1,243,0
0.017767,-1.7233e-12,-1.6235e-07,0,0.034169,1,244,1,244,0
0.017731,-1.6987e-12,-1.6167e-07,0,0.034212,1,245,1,245,0
0.017694,-1.674e-12,-1.61e-07,0,0.034254,1,246,1,246,0
0.017657,-1.6489e-12,-1.6032e-07,0,0.034296,1,247,1,247,0
0.017621,-1.6233e-12,-1.5965e-07,0,0.034339,1,248,1,248,0
0.017584,-1.5974e-12,-1.5897e-07,0,0.034381,1,249,1,249,0
0.017548,-1.5711e-12,-1.5829e-07,0,0.034424,1,250,1,250,0
0.017512,-1.5447e-12,-1.5761e-07,0,0.034466,1,251,1,251,0
0.017476,-1.518e-12,-1.5693e-07,0,0.034509,1,252,1,252,0
0.01744,-1.4912e-12,-1.5625e-07,0,0.034552,1,253,1,253,0
0.017404,-1.4642e-12,-1.5557e-07,0,0.034595,1,254,1,254,0
0.017368,-1.437e-12,-1.5489e-07,0,0.034638,1,255,1,255,0
0.017333,-1.4097e-12,-1.5421e-07,0,0.034681,1,256,1,256,0
0.017297,-1.3821e-12,-1.5352e-07,0,0.034724,1,257,1,257,0
0.017262,-1.3543e-12,-1.5284e-07,0,0.034768,1,258,1,258,0
0.017227,-1.3263e-12,-1.5216e-07,0,0.034811,1,259,1,259,0
0.017192,-1.2981e-12,-1.5147e-07,0,0.034854,1,260,1,260,0
0.017157,-1.2697e-12,-1.5079e-07,0,0.034898,1,261,1,261,0
0.017122,-1.2411e-12,-1.501e-07,0,0.034942,1,262,1,262,0
0.017087,-1.2123e-12,-1.4942e-07,0,0.034985,1,263,1,263,0
0.017052,-1.1833e-12,-1.4873e-07,0,0.035029,1,264,1,264,0
0.017018,-1.1541e-12,-1.4805e-07,0,0.035073,1,265,1,265,0
0.016984,-1.1247e-12,-1.4736e-07,0,0.035117,1,266,1,266,0
0.016949,-1.0951e-12,-1.4667e-07,0,0.035161,1,267,1,267,0
0.016915,-1.0653e-12,-1.4599e-07,0,0.035205,1,268,1,268,0
0.016881,-1.0352e-12,-1.453e-07,0,0.03525,1,269,1,269,0
0.016847,-1.0049e-12,-1.4461e-07,0,0.035294,1,270,1,270,0
0.016813,-9.7447e-13,-1.4392e-07,0,0.035339,1,271,1,271,0
0.016779,-9.4384e-13,-1.4323e-07,0,0.035383,1,272,1,272,0
0.016746,-9.1296e-13,-1.4254e-07,0,0.035428,1,273,1,273,0
0.016712,-8.8185e-13,-1.4185e-07,0,0.035472,1,274,1,274,0
0.016679,-8.5056e-13,-1.4117e-07,0,0.035517,1,275,1,275,0
0.016646,-8.1903e-13,-1.4048e-07,0,0.035562,1,276,1,276,0
0.016612,-7.8731e-13,-1.3979e-07,0,0.035607,1,277,1,277,0
0.016579,-7.5536e-13,-1.391e-07,0,0.035652,1,278,1,278,0
0.016546,-7.2323e-13,-1.3841e-07,0,0.035697,1,279,1,279,0
0.016513,-6.9086e-13,-1.3772e-07,0,0.035743,1,280,1,280,0
0.016481,-6.5829e-13,-1.3702e-07,0,0.035788,1,281,1,281,0
0.016448,-6.255e-13,-1.3633e-07,0,0.035833,1,282,1,282,0
0.016415,-5.9251e-13,-1.3564e-07,0,0.035879,1,283,1,283,0
0.016383,-5.5929e-13,-1.3495e-07,0,0.035925,1,284,1,284,0
0.016351,-5.2588e-13,-1.3426e-07,0,0.03597,1,285,1,285,0
0.016318,-4.923e-13,-1.3357e-07,0,0.036016,1,286,1,286,0
0.016286,-4.5844e-13,-1.3288e-07,0,0.036062,1,287,1,287,0
0.016254,-4.2431e-13,-1.3219e-07,0,0.036108,1,288,1,288,0
0.016222,-3.9e-13,-1.315e-07,0,0.036154,1,289,1,289,0
0.01619,-3.5548e-13,-1.3081e-07,0,0.0362,1,290,1,290,0
0.016159,-3.2076e-13,-1.3011e-07,0,0.036247,1,291,1,291,0
0.016127,-2.858e-13,-1.2942e-07,0,0.036293,1,292,1,292,0
0.016096,-2.5063e-13,-1.2873e-07,0,0.036339,1,293,1,293,0
0.016066,-2.1523e-13,-1.2803e-07,0,0.036386,1,294,1,294,0
0.016036,-1.7955e-13,-1.2733e-07,0,0.036432,1,295,1,295,0
0.016007,-1.4368e-13,-1.2662e-07,0,0.036479,1,296,1,296,0
0.01598,-1.0764e-13,-1.2589e-07,0,0.036526,1,297,1,297,0
0.015956,-7.1521e-14,-1.2514e-07,0,0.036573,1,298,1,298,0
0.015939,-3.5439e-14,-1.2434e-07,0,0.03662,1,299,1,299,0
0.015932,2.5043e-15,-1.2346e-07,0,0.036667,1,300,1,300,0
