"rho","U:0","U:1","U:2","T","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.16147,-4.1149e-11,-2.6963e-08,0,0.029683,1,45,1,45,0
0.16146,-4.2053e-11,-2.6914e-08,0,0.029684,1,46,1,46,0
0.16146,-4.2957e-11,-2.6866e-08,0,0.029685,1,47,1,47,0
0.16145,-4.3861e-11,-2.6819e-08,0,0.029686,1,48,1,48,0
0.16144,-4.4764e-11,-2.6775e-08,0,0.029688,1,49,1,49,0
0.16143,-4.5667e-11,-2.6732e-08,0,0.029689,1,50,1,50,0
0.16143,-4.6569e-11,-2.669e-08,0,0.02969,1,51,1,51,0
0.16142,-4.7471e-11,-2.665e-08,0,0.029691,1,52,1,52,0
0.16141,-4.8373e-11,-2.6612e-08,0,0.029692,1,53,1,53,0
0.16141,-4.9274e-11,-2.6575e-08,0,0.029693,1,54,1,54,0
0.1614,-5.0175e-11,-2.654e-08,0,0.029695,1,55,1,55,0
0.16139,-5.1076e-11,-2.6507e-08,0,0.029696,1,56,1,56,0
0.16138,-5.1976e-11,-2.6475e-08,0,0.029697,1,57,1,57,0
0.16138,-5.2875e-11,-2.6445e-08,0,0.029698,1,58,1,58,0
0.16137,-5.3775e-11,-2.6417e-08,0,0.029699,1,59,1,59,0
0.16136,-5.4673e-11,-2.639e-08,0,0.029701,1,60,1,60,0
0.16135,-5.5572e-11,-2.6365e-08,0,0.029702,1,61,1,61,0
0.16135,-5.647e-11,-2.6342e-08,0,0.029703,1,62,1,62,0
0.16134,-5.7368e-11,-2.632e-08,0,0.029704,1,63,1,63,0
0.16133,-5.8265e-11,-2.63e-08,0,0.029705,1,64,1,64,0
0.16133,-5.9162e-11,-2.6281e-08,0,0.029706,1,65,1,65,0
0.16132,-6.0058e-11,-2.6264e-08,0,0.029708,1,66,1,66,0
0.16131,-6.0954e-11,-2.6249e-08,0,0.029709,1,67,1,67,0
0.1613,-6.185e-11,-2.6235e-08,0,0.02971,1,68,1,68,0
0.1613,-6.2745e-11,-2.6223e-08,0,0.029711,1,69,1,69,0
0.16129,-6.364e-11,-2.6213e-08,0,0.029712,1,70,1,70,0
0.16128,-6.4534e-11,-2.6204e-08,0,0.029714,1,71,1,71,0
0.16127,-6.5428e-11,-2.6197e-08,0,0.029715,1,72,1,72,0
0.16127,-6.6321e-11,-2.6192e-08,0,0.029716,1,73,1,73,0
0.16126,-6.7214e-11,-2.6188e-08,0,0.029717,1,74,1,74,0
0.16125,-6.8106e-11,-2.6186e-08,0,0.029718,1,75,1,75,0
0.16125,-6.8998e-11,-2.6186e-08,0,0.02972,1,76,1,76,0
0.16124,-6.989e-11,-2.6187e-08,0,0.029721,1,77,1,77,0
0.16123,-7.0781e-11,-2.619e-08,0,0.029722,1,78,1,78,0
0.16122,-7.1672e-11,-2.6194e-08,0,0.029723,1,79,1,79,0
0.16122,-7.2562e-11,-2.62e-08,0,0.029724,1,80,1,80,0
0.16121,-7.3451e-11,-2.6208e-08,0,0.029725,1,81,1,81,0
0.1612,-7.4341e-11,-2.6218e-08,0,0.029727,1,82,1,82,0
0.16119,-7.5229e-11,-2.6229e-08,0,0.029728,1,83,1,83,0
0.16119,-7.6117e-11,-2.6242e-08,0,0.029729,1,84,1,84,0
0.16118,-7.7005e-11,-2.6256e-08,0,0.02973,1,85,1,85,0
0.16117,-7.7892e-11,-2.6273e-08,0,0.029731,1,86,1,86,0
0.16117,-7.8779e-11,-2.629e-08,0,0.029733,1,87,1,87,0
0.16116,-7.9665e-11,-2.631e-08,0,0.029734,1,88,1,88,0
0.16115,-8.055e-11,-2.6331e-08,0,0.029735,1,89,1,89,0
0.16114,-8.1435e-11,-2.6354e-08,0,0.029736,1,90,1,90,0
0.16114,-8.232e-11,-2.6378e-08,0,0.029737,1,91,1,91,0
0.16113,-8.3204e-11,-2.6404e-08,0,0.029738,1,92,1,92,0
0.16112,-8.4088e-11,-2.6432e-08,0,0.02974,1,93,1,93,0
0.16111,-8.4971e-11,-2.6462e-08,0,0.029741,1,94,1,94,0
0.16111,-8.5853e-11,-2.6493e-08,0,0.029742,1,95,1,95,0
0.1611,-8.6735e-11,-2.6526e-08,0,0.029743,1,96,1,96,0
0.16109,-8.7616e-11,-2.656e-08,0,0.029744,1,97,1,97,0
0.16108,-8.8497e-11,-2.6596e-08,0,0.029746,1,98,1,98,0
0.16108,-8.9377e-11,-2.6634e-08,0,0.029747,1,99,1,99,0
0.16107,-9.0257e-11,-2.6674e-08,0,0.029748,1,100,1,100,0
0.16106,-9.1136e-11,-2.6715e-08,0,0.029749,1,101,1,101,0
0.16106,-9.2014e-11,-2.6757e-08,0,0.02975,1,102,1,102,0
0.16105,-9.2892e-11,-2.6802e-08,0,0.029752,1,103,1,103,0
0.16104,-9.377e-11,-2.6848e-08,0,0.029753,1,104,1,104,0
0.16103,-9.4646e-11,-2.6896e-08,0,0.029754,1,105,1,105,0
0.16103,-9.5522e-11,-2.6946e-08,0,0.029755,1,106,1,106,0
0.16102,-9.6398e-11,-2.6997e-08,0,0.029756,1,107,1,107,0
0.16101,-9.7273e-11,-2.705e-08,0,0.029757,1,108,1,108,0
0.161,-9.8147e-11,-2.7104e-08,0,0.029759,1,109,1,109,0
0.161,-9.902e-11,-2.716e-08,0,0.02976,1,110,1,110,0
0.16099,-9.9893e-11,-2.7218e-08,0,0.029761,1,111,1,111,0
0.16098,-1.0077e-10,-2.7278e-08,0,0.029762,1,112,1,112,0
0.16097,-1.0164e-10,-2.7339e-08,0,0.029763,1,113,1,113,0
0.16097,-1.0251e-10,-2.7402e-08,0,0.029765,1,114,1,114,0
0.16096,-1.0338e-10,-2.7467e-08,0,0.029766,1,115,1,115,0
0.16095,-1.0425e-10,-2.7533e-08,0,0.029767,1,116,1,116,0
0.16095,-1.0512e-10,-2.7601e-08,0,0.029768,1,117,1,117,0
0.16094,-1.0599e-10,-2.7671e-08,0,0.029769,1,118,1,118,0
0.16093,-1.0685e-10,-2.7742e-08,0,0.029771,1,119,1,119,0
0.16092,-1.0772e-10,-2.7815e-08,0,0.029772,1,120,1,120,0
0.16092,-1.0859e-10,-2.789e-08,0,0.029773,1,121,1,121,0
0.16091,-1.0945e-10,-2.7966e-08,0,0.029774,1,122,1,122,0
0.1609,-1.1032e-10,-2.8044e-08,0,0.029775,1,123,1,123,0
0.16089,-1.1118e-10,-2.8124e-08,0,0.029776,1,124,1,124,0
0.16089,-1.1204e-10,-2.8205e-08,0,0.029778,1,125,1,125,0
0.16088,-1.1291e-10,-2.8288e-08,0,0.029779,1,126,1,126,0
0.16087,-1.1377e-10,-2.8373e-08,0,0.02978,1,127,1,127,0
0.16086,-1.1463e-10,-2.846e-08,0,0.029781,1,128,1,128,0
0.16086,-1.1549e-10,-2.8548e-08,0,0.029782,1,129,1,129,0
0.16085,-1.1635e-10,-2.8638e-08,0,0.029784,1,130,1,130,0
0.16084,-1.1721e-10,-2.8729e-08,0,0.029785,1,131,1,131,0
0.16084,-1.1807e-10,-2.8823e-08,0,0.029786,1,132,1,132,0
0.16083,-1.1892e-10,-2.8918e-08,0,0.029787,1,133,1,133,0
0.16082,-1.1978e-10,-2.9014e-08,0,0.029788,1,134,1,134,0
0.16081,-1.2064e-10,-2.9113e-08,0,0.02979,1,135,1,135,0
0.16081,-1.2149e-10,-2.9213e-08,0,0.029791,1,136,1,136,0
0.1608,-1.2235e-10,-2.9314e-08,0,0.029792,1,137,1,137,0
0.16079,-1.232e-10,-2.9418e-08,0,0.029793,1,138,1,138,0
0.16078,-1.2405e-10,-2.9523e-08,0,0.029794,1,139,1,139,0
0.16078,-1.2491e-10,-2.963e-08,0,0.029795,1,140,1,140,0
0.16077,-1.2576e-10,-2.9738e-08,0,0.029797,1,141,1,141,0
0.16076,-1.2661e-10,-2.9848e-08,0,0.029798,1,142,1,142,0
0.16075,-1.2746e-10,-2.996e-08,0,0.029799,1,143,1,143,0
0.16075,-1.283e-10,-3.0074e-08,0,0.0298,1,144,1,144,0
0.16074,-1.2915e-10,-3.0189e-08,0,0.029801,1,145,1,145,0
0.16073,-1.3e-10,-3.0306e-08,0,0.029803,1,146,1,146,0
0.16072,-1.3084e-10,-3.0424e-08,0,0.029804,1,147,1,147,0
0.16072,-1.3168e-10,-3.0545e-08,0,0.029805,1,148,1,148,0
0.16071,-1.3253e-10,-3.0667e-08,0,0.029806,1,149,1,149,0
0.1607,-1.3337e-10,-3.079e-08,0,0.029807,1,150,1,150,0
0.16069,-1.3421e-10,-3.0916e-08,0,0.029809,1,151,1,151,0
0.16069,-1.3505e-10,-3.1043e-08,0,0.02981,1,152,1,152,0
0.16068,-1.3588e-10,-3.1172e-08,0,0.029811,1,153,1,153,0
0.16067,-1.3672e-10,-3.1302e-08,0,0.029812,1,154,1,154,0
0.16067,-1.3756e-10,-3.1434e-08,0,0.029813,1,155,1,155,0
0.16066,-1.3839e-10,-3.1568e-08,0,0.029814,1,156,1,156,0
0.16065,-1.3922e-10,-3.1704e-08,0,0.029816,1,157,1,157,0
0.16064,-1.4006e-10,-3.1841e-08,0,0.029817,1,158,1,158,0
0.16064,-1.4089e-10,-3.198e-08,0,0.029818,1,159,1,159,0
0.16063,-1.4172e-10,-3.2121e-08,0,0.029819,1,160,1,160,0
0.16062,-1.4255e-10,-3.2263e-08,0,0.02982,1,161,1,161,0
0.16061,-1.4338e-10,-3.2407e-08,0,0.029822,1,162,1,162,0
0.16061,-1.442e-10,-3.2553e-08,0,0.029823,1,163,1,163,0
0.1606,-1.4503e-10,-3.27e-08,0,0.029824,1,164,1,164,0
0.16059,-1.4585e-10,-3.285e-08,0,0.029825,1,165,1,165,0
0.16058,-1.4668e-10,-3.3e-08,0,0.029826,1,166,1,166,0
0.16058,-1.475e-10,-3.3153e-08,0,0.029828,1,167,1,167,0
0.16057,-1.4832e-10,-3.3307e-08,0,0.029829,1,168,1,168,0
0.16056,-1.4914e-10,-3.3463e-08,0,0.02983,1,169,1,169,0
0.16055,-1.4996e-10,-3.3621e-08,0,0.029831,1,170,1,170,0
0.16055,-1.5077e-10,-3.378e-08,0,0.029832,1,171,1,171,0
0.16054,-1.5159e-10,-3.3941e-08,0,0.029833,1,172,1,172,0
0.16053,-1.5241e-10,-3.4104e-08,0,0.029835,1,173,1,173,0
0.16052,-1.5322e-10,-3.4269e-08,0,0.029836,1,174,1,174,0
0.16052,-1.5403e-10,-3.4435e-08,0,0.029837,1,175,1,175,0
0.16051,-1.5484e-10,-3.4603e-08,0,0.029838,1,176,1,176,0
0.1605,-1.5565e-10,-3.4772e-08,0,0.029839,1,177,1,177,0
0.16049,-1.5646e-10,-3.4944e-08,0,0.029841,1,178,1,178,0
0.16049,-1.5727e-10,-3.5117e-08,0,0.029842,1,179,1,179,0
0.16048,-1.5808e-10,-3.5291e-08,0,0.029843,1,180,1,180,0
0.16047,-1.5888e-10,-3.5468e-08,0,0.029844,1,181,1,181,0
0.16046,-1.5968e-10,-3.5646e-08,0,0.029845,1,182,1,182,0
0.16046,-1.6049e-10,-3.5825e-08,0,0.029847,1,183,1,183,0
0.16045,-1.6129e-10,-3.6007e-08,0,0.029848,1,184,1,184,0
0.16044,-1.6209e-10,-3.619e-08,0,0.029849,1,185,1,185,0
0.16043,-1.6289e-10,-3.6375e-08,0,0.02985,1,186,1,186,0
0.16043,-1.6369e-10,-3.6562e-08,0,0.029851,1,187,1,187,0
0.16042,-1.6448e-10,-3.675e-08,0,0.029853,1,188,1,188,0
0.16041,-1.6528e-10,-3.694e-08,0,0.029854,1,189,1,189,0
0.16041,-1.6607e-10,-3.7132e-08,0,0.029855,1,190,1,190,0
0.1604,-1.6686e-10,-3.7325e-08,0,0.029856,1,191,1,191,0
0.16039,-1.6765e-10,-3.752e-08,0,0.029857,1,192,1,192,0
0.16038,-1.6844e-10,-3.7717e-08,0,0.029858,1,193,1,193,0
0.16038,-1.6923e-10,-3.7915e-08,0,0.02986,1,194,1,194,0
0.16037,-1.7002e-10,-3.8116e-08,0,0.029861,1,195,1,195,0
0.16036,-1.7081e-10,-3.8318e-08,0,0.029862,1,196,1,196,0
0.16035,-1.7159e-10,-3.8521e-08,0,0.029863,1,197,1,197,0
0.16035,-1.7238e-10,-3.8727e-08,0,0.029864,1,198,1,198,0
0.16034,-1.7316e-10,-3.8934e-08,0,0.029866,1,199,1,199,0
0.16033,-1.7394e-10,-3.9142e-08,0,0.029867,1,200,1,200,0
0.16032,-1.7472e-10,-3.9353e-08,0,0.029868,1,201,1,201,0
0.16032,-1.755e-10,-3.9565e-08,0,0.029869,1,202,1,202,0
0.16031,-1.7627e-10,-3.9779e-08,0,0.02987,1,203,1,203,0
0.1603,-1.7705e-10,-3.9994e-08,0,0.029872,1,204,1,204,0
0.16029,-1.7782e-10,-4.0211e-08,0,0.029873,1,205,1,205,0
0.16029,-1.786e-10,-4.043e-08,0,0.029874,1,206,1,206,0
0.16028,-1.7937e-10,-4.0651e-08,0,0.029875,1,207,1,207,0
0.16027,-1.8014e-10,-4.0873e-08,0,0.029876,1,208,1,208,0
0.16026,-1.8091e-10,-4.1097e-08,0,0.029877,1,209,1,209,0
0.16026,-1.8167e-10,-4.1323e-08,0,0.029879,1,210,1,210,0
0.16025,-1.8244e-10,-4.1551e-08,0,0.02988,1,211,1,211,0
0.16024,-1.8321e-10,-4.178e-08,0,0.029881,1,212,1,212,0
0.16023,-1.8397e-10,-4.2011e-08,0,0.029882,1,213,1,213,0
0.16023,-1.8473e-10,-4.2243e-08,0,0.029883,1,214,1,214,0
0.16022,-1.8549e-10,-4.2477e-08,0,0.029885,1,215,1,215,0
0.16021,-1.8625e-10,-4.2713e-08,0,0.029886,1,216,1,216,0
0.1602,-1.8701e-10,-4.2951e-08,0,0.029887,1,217,1,217,0
0.1602,-1.8777e-10,-4.319e-08,0,0.029888,1,218,1,218,0
0.16019,-1.8852e-10,-4.3431e-08,0,0.029889,1,219,1,219,0
0.16018,-1.8928e-10,-4.3674e-08,0,0.029891,1,220,1,220,0
0.16017,-1.9003e-10,-4.3919e-08,0,0.029892,1,221,1,221,0
0.16017,-1.9078e-10,-4.4165e-08,0,0.029893,1,222,1,222,0
0.16016,-1.9153e-10,-4.4413e-08,0,0.029894,1,223,1,223,0
0.16015,-1.9228e-10,-4.4662e-08,0,0.029895,1,224,1,224,0
0.16014,-1.9302e-10,-4.4914e-08,0,0.029897,1,225,1,225,0
0.16014,-1.9377e-10,-4.5166e-08,0,0.029898,1,226,1,226,0
0.16013,-1.9451e-10,-4.5421e-08,0,0.029899,1,227,1,227,0
0.16012,-1.9525e-10,-4.5678e-08,0,0.0299,1,228,1,228,0
0.16011,-1.9599e-10,-4.5936e-08,0,0.029901,1,229,1,229,0
0.16011,-1.9673e-10,-4.6195e-08,0,0.029902,1,230,1,230,0
0.1601,-1.9747e-10,-4.6457e-08,0,0.029904,1,231,1,231,0
0.16009,-1.9821e-10,-4.672e-08,0,0.029905,1,232,1,232,0
0.16008,-1.9894e-10,-4.6985e-08,0,0.029906,1,233,1,233,0
0.16008,-1.9968e-10,-4.7251e-08,0,0.029907,1,234,1,234,0
0.16007,-2.0041e-10,-4.752e-08,0,0.029908,1,235,1,235,0
0.16006,-2.0114e-10,-4.7789e-08,0,0.02991,1,236,1,236,0
0.16005,-2.0187e-10,-4.8061e-08,0,0.029911,1,237,1,237,0
0.16005,-2.0259e-10,-4.8334e-08,0,0.029912,1,238,1,238,0
0.16004,-2.0332e-10,-4.8609e-08,0,0.029913,1,239,1,239,0
0.16003,-2.0404e-10,-4.8886e-08,0,0.029914,1,240,1,240,0
0.16002,-2.0477e-10,-4.9165e-08,0,0.029916,1,241,1,241,0
0.16002,-2.0549e-10,-4.9445e-08,0,0.029917,1,242,1,242,0
0.16001,-2.0621e-10,-4.9727e-08,0,0.029918,1,243,1,243,0
0.16,-2.0692e-10,-5.001e-08,0,0.029919,1,244,1,244,0
0.15999,-2.0764e-10,-5.0295e-08,0,0.02992,1,245,1,245,0
0.15999,-2.0835e-10,-5.0582e-08,0,0.029921,1,246,1,246,0
0.15998,-2.0907e-10,-5.0871e-08,0,0.029923,1,247,1,247,0
0.15997,-2.0978e-10,-5.1161e-08,0,0.029924,1,248,1,248,0
0.15996,-2.1049e-10,-5.1453e-08,0,0.029925,1,249,1,249,0
0.15996,-2.112e-10,-5.1747e-08,0,0.029926,1,250,1,250,0
0.15995,-2.1191e-10,-5.2042e-08,0,0.029927,1,251,1,251,0
0.15994,-2.1261e-10,-5.2339e-08,0,0.029929,1,252,1,252,0
0.15993,-2.1331e-10,-5.2638e-08,0,0.02993,1,253,1,253,0
0.15993,-2.1402e-10,-5.2938e-08,0,0.029931,1,254,1,254,0
0.15992,-2.1472e-10,-5.324e-08,0,0.029932,1,255,1,255,0
0.15991,-2.1542e-10,-5.3544e-08,0,0.029933,1,256,1,256,0
0.1599,-2.1611e-10,-5.385e-08,0,0.029935,1,257,1,257,0
0.15989,-2.1681e-10,-5.4157e-08,0,0.029936,1,258,1,258,0
0.15989,-2.175e-10,-5.4466e-08,0,0.029937,1,259,1,259,0
0.15988,-2.1819e-10,-5.4776e-08,0,0.029938,1,260,1,260,0
0.15987,-2.1889e-10,-5.5088e-08,0,0.029939,1,261,1,261,0
0.15986,-2.1957e-10,-5.5402e-08,0,0.029941,1,262,1,262,0
0.15986,-2.2026e-10,-5.5718e-08,0,0.029942,1,263,1,263,0
0.15985,-2.2095e-10,-5.6035e-08,0,0.029943,1,264,1,264,0
0.15984,-2.2163e-10,-5.6354e-08,0,0.029944,1,265,1,265,0
0.15983,-2.2231e-10,-5.6675e-08,0,0.029945,1,266,1,266,0
0.15983,-2.2299e-10,-5.6997e-08,0,0.029946,1,267,1,267,0
0.15982,-2.2367e-10,-5.7321e-08,0,0.029948,1,268,1,268,0
0.15981,-2.2435e-10,-5.7647e-08,0,0.029949,1,269,1,269,0
0.1598,-2.2503e-10,-5.7974e-08,0,0.02995,1,270,1,270,0
0.1598,-2.257e-10,-5.8303e-08,0,0.029951,1,271,1,271,0
0.15979,-2.2637e-10,-5.8634e-08,0,0.029952,1,272,1,272,0
0.15978,-2.2704e-10,-5.8967e-08,0,0.029954,1,273,1,273,0
0.15977,-2.2771e-10,-5.9301e-08,0,0.029955,1,274,1,274,0
0.15977,-2.2838e-10,-5.9637e-08,0,0.029956,1,275,1,275,0
0.15976,-2.2905e-10,-5.9974e-08,0,0.029957,1,276,1,276,0
0.15975,-2.2971e-10,-6.0313e-08,0,0.029958,1,277,1,277,0
0.15974,-2.3037e-10,-6.0654e-08,0,0.02996,1,278,1,278,0
0.15974,-2.3103e-10,-6.0997e-08,0,0.029961,1,279,1,279,0
0.15973,-2.3169e-10,-6.1341e-08,0,0.029962,1,280,1,280,0
0.15972,-2.3235e-10,-6.1687e-08,0,0.029963,1,281,1,281,0
0.15971,-2.33e-10,-6.2034e-08,0,0.029964,1,282,1,282,0
0.15971,-2.3366e-10,-6.2383e-08,0,0.029965,1,283,1,283,0
0.1597,-2.3431e-10,-6.2734e-08,0,0.029967,1,284,1,284,0
0.15969,-2.3496e-10,-6.3087e-08,0,0.029968,1,285,1,285,0
0.15968,-2.3561e-10,-6.3441e-08,0,0.029969,1,286,1,286,0
0.15968,-2.3625e-10,-6.3797e-08,0,0.02997,1,287,1,287,0
0.15967,-2.369e-10,-6.4155e-08,0,0.029971,1,288,1,288,0
0.15966,-2.3754e-10,-6.4514e-08,0,0.029973,1,289,1,289,0
0.15965,-2.3818e-10,-6.4875e-08,0,0.029974,1,290,1,290,0
0.15965,-2.3882e-10,-6.5237e-08,0,0.029975,1,291,1,291,0
0.15964,-2.3946e-10,-6.5602e-08,0,0.029976,1,292,1,292,0
0.15963,-2.401e-10,-6.5967e-08,0,0.029977,1,293,1,293,0
0.15962,-2.4073e-10,-6.6335e-08,0,0.029979,1,294,1,294,0
0.15961,-2.4136e-10,-6.6704e-08,0,0.02998,1,295,1,295,0
0.15961,-2.42e-10,-6.7075e-08,0,0.029981,1,296,1,296,0
0.1596,-2.4262e-10,-6.7448e-08,0,0.029982,1,297,1,297,0
0.15959,-2.4325e-10,-6.7822e-08,0,0.029983,1,298,1,298,0
0.15958,-2.4388e-10,-6.8198e-08,0,0.029985,1,299,1,299,0
0.15958,-2.445e-10,-6.8576e-08,0,0.029986,1,300,1,300,0
0.15957,-2.4512e-10,-6.8955e-08,0,0.029987,1,301,1,301,0
0.15956,-2.4574e-10,-6.9336e-08,0,0.029988,1,302,1,302,0
0.15955,-2.4636e-10,-6.9718e-08,0,0.029989,1,303,1,303,0
0.15955,-2.4698e-10,-7.0102e-08,0,0.02999,1,304,1,304,0
0.15954,-2.4759e-10,-7.0488e-08,0,0.029992,1,305,1,305,0
0.15953,-2.4821e-10,-7.0876e-08,0,0.029993,1,306,1,306,0
0.15952,-2.4882e-10,-7.1265e-08,0,0.029994,1,307,1,307,0
0.15952,-2.4943e-10,-7.1656e-08,0,0.029995,1,308,1,308,0
0.15951,-2.5003e-10,-7.2048e-08,0,0.029996,1,309,1,309,0
0.1595,-2.5064e-10,-7.2443e-08,0,0.029998,1,310,1,310,0
0.15949,-2.5124e-10,-7.2838e-08,0,0.029999,1,311,1,311,0
0.15949,-2.5184e-10,-7.3236e-08,0,0.03,1,312,1,312,0
0.15948,-2.5244e-10,-7.3635e-08,0,0.030001,1,313,1,313,0
0.15947,-2.5304e-10,-7.4036e-08,0,0.030002,1,314,1,314,0
0.15946,-2.5363e-10,-7.4438e-08,0,0.030004,1,315,1,315,0
0.15945,-2.5422e-10,-7.4842e-08,0,0.030005,1,316,1,316,0
0.15945,-2.5481e-10,-7.5248e-08,0,0.030006,1,317,1,317,0
0.15944,-2.554e-10,-7.5655e-08,0,0.030007,1,318,1,318,0
0.15943,-2.5599e-10,-7.6064e-08,0,0.030008,1,319,1,319,0
0.15942,-2.5657e-10,-7.6475e-08,0,0.030009,1,320,1,320,0
0.15942,-2.5716e-10,-7.6887e-08,0,0.030011,1,321,1,321,0
0.15941,-2.5774e-10,-7.7301e-08,0,0.030012,1,322,1,322,0
0.1594,-2.5831e-10,-7.7717e-08,0,0.030013,1,323,1,323,0
0.15939,-2.5889e-10,-7.8134e-08,0,0.030014,1,324,1,324,0
0.15939,-2.5946e-10,-7.8553e-08,0,0.030015,1,325,1,325,0
0.15938,-2.6004e-10,-7.8973e-08,0,0.030017,1,326,1,326,0
0.15937,-2.6061e-10,-7.9396e-08,0,0.030018,1,327,1,327,0
0.15936,-2.6117e-10,-7.9819e-08,0,0.030019,1,328,1,328,0
0.15936,-2.6174e-10,-8.0245e-08,0,0.03002,1,329,1,329,0
0.15935,-2.623e-10,-8.0672e-08,0,0.030021,1,330,1,330,0
0.15934,-2.6286e-10,-8.11e-08,0,0.030023,1,331,1,331,0
0.15933,-2.6342e-10,-8.1531e-08,0,0.030024,1,332,1,332,0
0.15933,-2.6398e-10,-8.1963e-08,0,0.030025,1,333,1,333,0
0.15932,-2.6454e-10,-8.2396e-08,0,0.030026,1,334,1,334,0
0.15931,-2.6509e-10,-8.2832e-08,0,0.030027,1,335,1,335,0
0.1593,-2.6564e-10,-8.3268e-08,0,0.030028,1,336,1,336,0
0.15929,-2.6619e-10,-8.3707e-08,0,0.03003,1,337,1,337,0
0.15929,-2.6674e-10,-8.4147e-08,0,0.030031,1,338,1,338,0
0.15928,-2.6728e-10,-8.4589e-08,0,0.030032,1,339,1,339,0
0.15927,-2.6782e-10,-8.5032e-08,0,0.030033,1,340,1,340,0
0.15926,-2.6837e-10,-8.5477e-08,0,0.030034,1,341,1,341,0
0.15926,-2.689e-10,-8.5924e-08,0,0.030036,1,342,1,342,0
0.15925,-2.6944e-10,-8.6372e-08,0,0.030037,1,343,1,343,0
0.15924,-2.6998e-10,-8.6822e-08,0,0.030038,1,344,1,344,0
0.15923,-2.7051e-10,-8.7273e-08,0,0.030039,1,345,1,345,0
0.15923,-2.7104e-10,-8.7726e-08,0,0.03004,1,346,1,346,0
0.15922,-2.7157e-10,-8.8181e-08,0,0.030042,1,347,1,347,0
0.15921,-2.7209e-10,-8.8637e-08,0,0.030043,1,348,1,348,0
