"rho","U:0","U:1","U:2","T","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.16062,-1.2905e-12,-1.2428e-07,0,0.02982,1,42,1,42,0
0.16059,-1.316e-12,-1.2434e-07,0,0.029825,1,43,1,43,0
0.16056,-1.3413e-12,-1.2439e-07,0,0.029829,1,44,1,44,0
0.16054,-1.3664e-12,-1.2445e-07,0,0.029834,1,45,1,45,0
0.16051,-1.3913e-12,-1.245e-07,0,0.029839,1,46,1,46,0
0.16048,-1.4158e-12,-1.2456e-07,0,0.029843,1,47,1,47,0
0.16045,-1.4402e-12,-1.2462e-07,0,0.029848,1,48,1,48,0
0.16042,-1.4642e-12,-1.2468e-07,0,0.029852,1,49,1,49,0
0.16039,-1.488e-12,-1.2474e-07,0,0.029857,1,50,1,50,0
0.16036,-1.5116e-12,-1.2481e-07,0,0.029861,1,51,1,51,0
0.16034,-1.5348e-12,-1.2488e-07,0,0.029866,1,52,1,52,0
0.16031,-1.5578e-12,-1.2494e-07,0,0.029871,1,53,1,53,0
0.16028,-1.5806e-12,-1.2501e-07,0,0.029875,1,54,1,54,0
0.16025,-1.6032e-12,-1.2508e-07,0,0.02988,1,55,1,55,0
0.16022,-1.6255e-12,-1.2515e-07,0,0.029884,1,56,1,56,0
0.16019,-1.6476e-12,-1.2523e-07,0,0.029889,1,57,1,57,0
0.16016,-1.6693e-12,-1.253e-07,0,0.029893,1,58,1,58,0
0.16013,-1.6908e-12,-1.2538e-07,0,0.029898,1,59,1,59,0
0.16011,-1.7121e-12,-1.2546e-07,0,0.029903,1,60,1,60,0
0.16008,-1.7332e-12,-1.2554e-07,0,0.029907,1,61,1,61,0
0.16005,-1.7539e-12,-1.2562e-07,0,0.029912,1,62,1,62,0
0.16002,-1.7744e-12,-1.257e-07,0,0.029916,1,63,1,63,0
0.15999,-1.7946e-12,-1.2579e-07,0,0.029921,1,64,1,64,0
0.15996,-1.8146e-12,-1.2587e-07,0,0.029925,1,65,1,65,0
0.15993,-1.8343e-12,-1.2596e-07,0,0.02993,1,66,1,66,0
0.1599,-1.8538e-12,-1.2605e-07,0,0.029935,1,67,1,67,0
0.15987,-1.873e-12,-1.2614e-07,0,0.029939,1,68,1,68,0
0.15984,-1.8919e-12,-1.2623e-07,0,0.029944,1,69,1,69,0
0.15982,-1.9107e-12,-1.2632e-07,0,0.029948,1,70,1,70,0
0.15979,-1.9291e-12,-1.2642e-07,0,0.029953,1,71,1,71,0
0.15976,-1.9473e-12,-1.2651e-07,0,0.029957,1,72,1,72,0
0.15973,-1.9653e-12,-1.2661e-07,0,0.029962,1,73,1,73,0
0.1597,-1.9831e-12,-1.2671e-07,0,0.029967,1,74,1,74,0
0.15967,-2.0007e-12,-1.2681e-07,0,0.029971,1,75,1,75,0
0.15964,-2.018e-12,-1.2691e-07,0,0.029976,1,76,1,76,0
0.15961,-2.0349e-12,-1.2702e-07,0,0.02998,1,77,1,77,0
0.15958,-2.0516e-12,-1.2712e-07,0,0.029985,1,78,1,78,0
0.15955,-2.0682e-12,-1.2723e-07,0,0.02999,1,79,1,79,0
0.15952,-2.0845e-12,-1.2734e-07,0,0.029994,1,80,1,80,0
0.15949,-2.1005e-12,-1.2745e-07,0,0.029999,1,81,1,81,0
0.15946,-2.1163e-12,-1.2756e-07,0,0.030003,1,82,1,82,0
0.15943,-2.1317e-12,-1.2767e-07,0,0.030008,1,83,1,83,0
0.15941,-2.1468e-12,-1.2779e-07,0,0.030012,1,84,1,84,0
0.15938,-2.1617e-12,-1.279e-07,0,0.030017,1,85,1,85,0
0.15935,-2.1764e-12,-1.2802e-07,0,0.030022,1,86,1,86,0
0.15932,-2.1909e-12,-1.2814e-07,0,0.030026,1,87,1,87,0
0.15929,-2.205e-12,-1.2826e-07,0,0.030031,1,88,1,88,0
0.15926,-2.2189e-12,-1.2838e-07,0,0.030035,1,89,1,89,0
0.15923,-2.2325e-12,-1.285e-07,0,0.03004,1,90,1,90,0
0.1592,-2.2459e-12,-1.2862e-07,0,0.030045,1,91,1,91,0
0.15917,-2.2591e-12,-1.2875e-07,0,0.030049,1,92,1,92,0
0.15914,-2.272e-12,-1.2888e-07,0,0.030054,1,93,1,93,0
0.15911,-2.2847e-12,-1.2901e-07,0,0.030058,1,94,1,94,0
0.15908,-2.2971e-12,-1.2914e-07,0,0.030063,1,95,1,95,0
0.15905,-2.3092e-12,-1.2927e-07,0,0.030068,1,96,1,96,0
0.15902,-2.3211e-12,-1.294e-07,0,0.030072,1,97,1,97,0
0.15899,-2.3327e-12,-1.2953e-07,0,0.030077,1,98,1,98,0
0.15896,-2.3441e-12,-1.2967e-07,0,0.030081,1,99,1,99,0
0.15893,-2.3551e-12,-1.2981e-07,0,0.030086,1,100,1,100,0
0.1589,-2.3659e-12,-1.2995e-07,0,0.030091,1,101,1,101,0
0.15887,-2.3764e-12,-1.3009e-07,0,0.030095,1,102,1,102,0
0.15884,-2.3866e-12,-1.3023e-07,0,0.0301,1,103,1,103,0
0.15881,-2.3965e-12,-1.3037e-07,0,0.030104,1,104,1,104,0
0.15878,-2.4062e-12,-1.3051e-07,0,0.030109,1,105,1,105,0
0.15875,-2.4156e-12,-1.3066e-07,0,0.030114,1,106,1,106,0
0.15872,-2.4246e-12,-1.3081e-07,0,0.030118,1,107,1,107,0
0.15869,-2.4335e-12,-1.3095e-07,0,0.030123,1,108,1,108,0
0.15866,-2.4422e-12,-1.311e-07,0,0.030128,1,109,1,109,0
0.15863,-2.4505e-12,-1.3126e-07,0,0.030132,1,110,1,110,0
0.1586,-2.4586e-12,-1.3141e-07,0,0.030137,1,111,1,111,0
0.15857,-2.4664e-12,-1.3156e-07,0,0.030141,1,112,1,112,0
0.15854,-2.474e-12,-1.3172e-07,0,0.030146,1,113,1,113,0
0.15851,-2.4813e-12,-1.3187e-07,0,0.030151,1,114,1,114,0
0.15848,-2.4883e-12,-1.3203e-07,0,0.030155,1,115,1,115,0
0.15845,-2.4951e-12,-1.3219e-07,0,0.03016,1,116,1,116,0
0.15842,-2.5016e-12,-1.3235e-07,0,0.030164,1,117,1,117,0
0.15839,-2.5079e-12,-1.3251e-07,0,0.030169,1,118,1,118,0
0.15836,-2.5139e-12,-1.3267e-07,0,0.030174,1,119,1,119,0
0.15833,-2.5196e-12,-1.3284e-07,0,0.030178,1,120,1,120,0
0.1583,-2.5251e-12,-1.33e-07,0,0.030183,1,121,1,121,0
0.15826,-2.5303e-12,-1.3317e-07,0,0.030188,1,122,1,122,0
0.15823,-2.5353e-12,-1.3334e-07,0,0.030192,1,123,1,123,0
0.1582,-2.5402e-12,-1.3351e-07,0,0.030197,1,124,1,124,0
0.15817,-2.5447e-12,-1.3368e-07,0,0.030201,1,125,1,125,0
0.15813,-2.549e-12,-1.3385e-07,0,0.030206,1,126,1,126,0
0.15808,-2.553e-12,-1.3403e-07,0,0.030211,1,127,1,127,0
0.15801,-2.5567e-12,-1.342e-07,0,0.030215,1,128,1,128,0
0.15786,-2.5601e-12,-1.3439e-07,0,0.03022,1,129,1,129,0
0.15754,-2.5632e-12,-1.346e-07,0,0.030225,1,130,1,130,0
0.15676,-2.566e-12,-1.3486e-07,0,0.030229,1,131,1,131,0
0.15488,-2.5686e-12,-1.3524e-07,0,0.030234,1,132,1,132,0
0.15057,-2.5713e-12,-1.359e-07,0,0.030239,1,133,1,133,0
0.14172,-2.5748e-12,-1.3715e-07,0,0.030244,1,134,1,134,0
0.12661,-2.5806e-12,-1.3945e-07,0,0.030249,1,135,1,135,0
0.10609,-2.5883e-12,-1.4338e-07,0,0.030256,1,136,1,136,0
0.084134,-2.5933e-12,-1.4948e-07,0,0.030263,1,137,1,137,0
0.06501,-2.5918e-12,-1.5794e-07,0,0.030273,1,138,1,138,0
0.050643,-2.5857e-12,-1.6829e-07,0,0.030286,1,139,1,139,0
0.040762,-2.5796e-12,-1.7942e-07,0,0.030302,1,140,1,140,0
0.034254,-2.5766e-12,-1.9002e-07,0,0.030322,1,141,1,141,0
0.030032,-2.5768e-12,-1.991e-07,0,0.030345,1,142,1,142,0
0.027296,-2.5794e-12,-2.0623e-07,0,0.030371,1,143,1,143,0
0.025514,-2.5833e-12,-2.1143e-07,0,0.0304,1,144,1,144,0
0.024342,-2.588e-12,-2.1501e-07,0,0.03043,1,145,1,145,0
0.023563,-2.5931e-12,-2.1733e-07,0,0.030461,1,146,1,146,0
0.023038,-2.598e-12,-2.1873e-07,0,0.030493,1,147,1,147,0
0.022678,-2.6029e-12,-2.1949e-07,0,0.030526,1,148,1,148,0
0.022424,-2.6078e-12,-2.1981e-07,0,0.030559,1,149,1,149,0
0.02224,-2.6124e-12,-2.1983e-07,0,0.030592,1,150,1,150,0
0.022101,-2.6168e-12,-2.1966e-07,0,0.030626,1,151,1,151,0
0.021991,-2.621e-12,-2.1935e-07,0,0.03066,1,152,1,152,0
0.021901,-2.6249e-12,-2.1896e-07,0,0.030694,1,153,1,153,0
0.021824,-2.6285e-12,-2.1852e-07,0,0.030728,1,154,1,154,0
0.021754,-2.6318e-12,-2.1803e-07,0,0.030763,1,155,1,155,0
0.021691,-2.6348e-12,-2.1752e-07,0,0.030797,1,156,1,156,0
0.021631,-2.6375e-12,-2.1699e-07,0,0.030832,1,157,1,157,0
0.021573,-2.64e-12,-2.1646e-07,0,0.030866,1,158,1,158,0
0.021518,-2.6421e-12,-2.1591e-07,0,0.030901,1,159,1,159,0
0.021463,-2.6441e-12,-2.1536e-07,0,0.030936,1,160,1,160,0
0.021409,-2.6458e-12,-2.148e-07,0,0.030971,1,161,1,161,0
0.021356,-2.6473e-12,-2.1424e-07,0,0.031006,1,162,1,162,0
0.021304,-2.6486e-12,-2.1368e-07,0,0.031041,1,163,1,163,0
0.021252,-2.6496e-12,-2.1311e-07,0,0.031076,1,164,1,164,0
0.0212,-2.6503e-12,-2.1254e-07,0,0.031111,1,165,1,165,0
0.021148,-2.6508e-12,-2.1197e-07,0,0.031147,1,166,1,166,0
0.021097,-2.6511e-12,-2.114e-07,0,0.031182,1,167,1,167,0
0.021046,-2.6511e-12,-2.1082e-07,0,0.031218,1,168,1,168,0
0.020996,-2.6509e-12,-2.1025e-07,0,0.031253,1,169,1,169,0
0.020945,-2.6505e-12,-2.0967e-07,0,0.031289,1,170,1,170,0
0.020895,-2.6497e-12,-2.0909e-07,0,0.031325,1,171,1,171,0
0.020845,-2.6487e-12,-2.085e-07,0,0.031361,1,172,1,172,0
0.020796,-2.6474e-12,-2.0792e-07,0,0.031397,1,173,1,173,0
0.020747,-2.6458e-12,-2.0733e-07,0,0.031433,1,174,1,174,0
0.020697,-2.6439e-12,-2.0675e-07,0,0.031469,1,175,1,175,0
0.020649,-2.6417e-12,-2.0616e-07,0,0.031505,1,176,1,176,0
0.0206,-2.6392e-12,-2.0556e-07,0,0.031541,1,177,1,177,0
0.020551,-2.6364e-12,-2.0497e-07,0,0.031578,1,178,1,178,0
0.020503,-2.6334e-12,-2.0438e-07,0,0.031614,1,179,1,179,0
0.020455,-2.63e-12,-2.0378e-07,0,0.031651,1,180,1,180,0
0.020408,-2.6263e-12,-2.0318e-07,0,0.031687,1,181,1,181,0
0.02036,-2.6224e-12,-2.0258e-07,0,0.031724,1,182,1,182,0
0.020313,-2.6181e-12,-2.0198e-07,0,0.031761,1,183,1,183,0
0.020266,-2.6135e-12,-2.0137e-07,0,0.031798,1,184,1,184,0
0.020219,-2.6087e-12,-2.0077e-07,0,0.031835,1,185,1,185,0
0.020172,-2.6035e-12,-2.0016e-07,0,0.031872,1,186,1,186,0
0.020126,-2.598e-12,-1.9955e-07,0,0.031909,1,187,1,187,0
0.020079,-2.5923e-12,-1.9894e-07,0,0.031946,1,188,1,188,0
0.020033,-2.5863e-12,-1.9833e-07,0,0.031983,1,189,1,189,0
0.019987,-2.58e-12,-1.9772e-07,0,0.032021,1,190,1,190,0
0.019942,-2.5734e-12,-1.971e-07,0,0.032058,1,191,1,191,0
0.019896,-2.5664e-12,-1.9649e-07,0,0.032096,1,192,1,192,0
0.019851,-2.559e-12,-1.9587e-07,0,0.032134,1,193,1,193,0
0.019806,-2.5513e-12,-1.9525e-07,0,0.032171,1,194,1,194,0
0.019761,-2.5433e-12,-1.9463e-07,0,0.032209,1,195,1,195,0
0.019717,-2.5349e-12,-1.94e-07,0,0.032247,1,196,1,196,0
0.019672,-2.5263e-12,-1.9338e-07,0,0.032285,1,197,1,197,0
0.019628,-2.5175e-12,-1.9275e-07,0,0.032323,1,198,1,198,0
0.019584,-2.5084e-12,-1.9213e-07,0,0.032361,1,199,1,199,0
0.01954,-2.499e-12,-1.915e-07,0,0.0324,1,200,1,200,0
0.019496,-2.4893e-12,-1.9087e-07,0,0.032438,1,201,1,201,0
0.019453,-2.4792e-12,-1.9023e-07,0,0.032476,1,202,1,202,0
0.019409,-2.4688e-12,-1.896e-07,0,0.032515,1,203,1,203,0
0.019366,-2.458e-12,-1.8897e-07,0,0.032554,1,204,1,204,0
0.019323,-2.4469e-12,-1.8833e-07,0,0.032592,1,205,1,205,0
0.01928,-2.4356e-12,-1.8769e-07,0,0.032631,1,206,1,206,0
0.019237,-2.424e-12,-1.8705e-07,0,0.03267,1,207,1,207,0
0.019195,-2.412e-12,-1.8641e-07,0,0.032709,1,208,1,208,0
0.019153,-2.3997e-12,-1.8577e-07,0,0.032748,1,209,1,209,0
0.019111,-2.387e-12,-1.8513e-07,0,0.032787,1,210,1,210,0
0.019069,-2.3739e-12,-1.8449e-07,0,0.032826,1,211,1,211,0
0.019027,-2.3606e-12,-1.8384e-07,0,0.032865,1,212,1,212,0
0.018985,-2.3468e-12,-1.8319e-07,0,0.032905,1,213,1,213,0
0.018944,-2.3329e-12,-1.8255e-07,0,0.032944,1,214,1,214,0
0.018902,-2.3186e-12,-1.819e-07,0,0.032984,1,215,1,215,0
0.018861,-2.304e-12,-1.8125e-07,0,0.033023,1,216,1,216,0
0.01882,-2.2891e-12,-1.806e-07,0,0.033063,1,217,1,217,0
0.018779,-2.2739e-12,-1.7994e-07,0,0.033103,1,218,1,218,0
0.018739,-2.2583e-12,-1.7929e-07,0,0.033143,1,219,1,219,0
0.018698,-2.2423e-12,-1.7863e-07,0,0.033183,1,220,1,220,0
0.018658,-2.2259e-12,-1.7798e-07,0,0.033223,1,221,1,221,0
0.018618,-2.2092e-12,-1.7732e-07,0,0.033263,1,222,1,222,0
0.018578,-2.1921e-12,-1.7666e-07,0,0.033303,1,223,1,223,0
0.018538,-2.1747e-12,-1.76e-07,0,0.033344,1,224,1,224,0
0.018498,-2.1568e-12,-1.7534e-07,0,0.033384,1,225,1,225,0
0.018458,-2.1386e-12,-1.7468e-07,0,0.033425,1,226,1,226,0
0.018419,-2.12e-12,-1.7402e-07,0,0.033465,1,227,1,227,0
0.01838,-2.1012e-12,-1.7335e-07,0,0.033506,1,228,1,228,0
0.01834,-2.0821e-12,-1.7269e-07,0,0.033547,1,229,1,229,0
0.018301,-2.0627e-12,-1.7202e-07,0,0.033588,1,230,1,230,0
0.018263,-2.0429e-12,-1.7136e-07,0,0.033628,1,231,1,231,0
0.018224,-2.0228e-12,-1.7069e-07,0,0.03367,1,232,1,232,0
0.018185,-2.0023e-12,-1.7002e-07,0,0.033711,1,233,1,233,0
0.018147,-1.9815e-12,-1.6935e-07,0,0.033752,1,234,1,234,0
0.018109,-1.9604e-12,-1.6868e-07,0,0.033793,1,235,1,235,0
0.01807,-1.9389e-12,-1.6801e-07,0,0.033835,1,236,1,236,0
0.018032,-1.917e-12,-1.6734e-07,0,0.033876,1,237,1,237,0
0.017995,-1.8948e-12,-1.6666e-07,0,0.033918,1,238,1,238,0
0.017957,-1.8723e-12,-1.6599e-07,0,0.033959,1,239,1,239,0
0.017919,-1.8495e-12,-1.6531e-07,0,0.034001,1,240,1,240,0
0.017882,-1.8263e-12,-1.6464e-07,0,0.034043,1,241,1,241,0
0.017844,-1.8028e-12,-1.6396e-07,0,0.034085,1,242,1,242,0
0.017807,-1.7787e-12,-1.6328e-07,0,0.034127,1,243,1,243,0
0.01777,-1.7544e-12,-1.6261e-07,0,0.034169,1,244,1,244,0
0.017733,-1.7297e-12,-1.6193e-07,0,0.034211,1,245,1,245,0
0.017696,-1.7048e-12,-1.6125e-07,0,0.034253,1,246,1,246,0
0.01766,-1.6794e-12,-1.6057e-07,0,0.034295,1,247,1,247,0
0.017623,-1.6537e-12,-1.5988e-07,0,0.034338,1,248,1,248,0
0.017587,-1.6275e-12,-1.592e-07,0,0.03438,1,249,1,249,0
0.01755,-1.6009e-12,-1.5852e-07,0,0.034423,1,250,1,250,0
0.017514,-1.5741e-12,-1.5784e-07,0,0.034466,1,251,1,251,0
0.017478,-1.547e-12,-1.5715e-07,0,0.034508,1,252,1,252,0
0.017442,-1.5198e-12,-1.5647e-07,0,0.034551,1,253,1,253,0
0.017406,-1.4923e-12,-1.5578e-07,0,0.034594,1,254,1,254,0
0.017371,-1.4646e-12,-1.551e-07,0,0.034637,1,255,1,255,0
0.017335,-1.4367e-12,-1.5441e-07,0,0.03468,1,256,1,256,0
0.017299,-1.4086e-12,-1.5372e-07,0,0.034724,1,257,1,257,0
0.017264,-1.3803e-12,-1.5304e-07,0,0.034767,1,258,1,258,0
0.017229,-1.3518e-12,-1.5235e-07,0,0.03481,1,259,1,259,0
0.017194,-1.3231e-12,-1.5166e-07,0,0.034854,1,260,1,260,0
0.017159,-1.2941e-12,-1.5097e-07,0,0.034897,1,261,1,261,0
0.017124,-1.265e-12,-1.5028e-07,0,0.034941,1,262,1,262,0
0.017089,-1.2357e-12,-1.4959e-07,0,0.034985,1,263,1,263,0
0.017055,-1.2062e-12,-1.489e-07,0,0.035029,1,264,1,264,0
0.01702,-1.1765e-12,-1.4821e-07,0,0.035073,1,265,1,265,0
0.016986,-1.1466e-12,-1.4752e-07,0,0.035117,1,266,1,266,0
0.016951,-1.1165e-12,-1.4683e-07,0,0.035161,1,267,1,267,0
0.016917,-1.0861e-12,-1.4614e-07,0,0.035205,1,268,1,268,0
0.016883,-1.0556e-12,-1.4544e-07,0,0.035249,1,269,1,269,0
0.016849,-1.0248e-12,-1.4475e-07,0,0.035294,1,270,1,270,0
0.016815,-9.9383e-13,-1.4406e-07,0,0.035338,1,271,1,271,0
0.016782,-9.6265e-13,-1.4337e-07,0,0.035383,1,272,1,272,0
0.016748,-9.3125e-13,-1.4267e-07,0,0.035427,1,273,1,273,0
0.016714,-8.9958e-13,-1.4198e-07,0,0.035472,1,274,1,274,0
0.016681,-8.6769e-13,-1.4128e-07,0,0.035517,1,275,1,275,0
0.016648,-8.3557e-13,-1.4059e-07,0,0.035562,1,276,1,276,0
0.016614,-8.0327e-13,-1.3989e-07,0,0.035607,1,277,1,277,0
0.016581,-7.7074e-13,-1.392e-07,0,0.035652,1,278,1,278,0
0.016548,-7.38e-13,-1.3851e-07,0,0.035697,1,279,1,279,0
0.016515,-7.0503e-13,-1.3781e-07,0,0.035742,1,280,1,280,0
0.016483,-6.7187e-13,-1.3712e-07,0,0.035788,1,281,1,281,0
0.01645,-6.3848e-13,-1.3642e-07,0,0.035833,1,282,1,282,0
0.016417,-6.0482e-13,-1.3572e-07,0,0.035879,1,283,1,283,0
0.016385,-5.7098e-13,-1.3503e-07,0,0.035924,1,284,1,284,0
0.016352,-5.3687e-13,-1.3433e-07,0,0.03597,1,285,1,285,0
0.01632,-5.0253e-13,-1.3364e-07,0,0.036016,1,286,1,286,0
0.016288,-4.6798e-13,-1.3294e-07,0,0.036062,1,287,1,287,0
0.016256,-4.3315e-13,-1.3225e-07,0,0.036108,1,288,1,288,0
0.016224,-3.9814e-13,-1.3155e-07,0,0.036154,1,289,1,289,0
0.016192,-3.6292e-13,-1.3085e-07,0,0.0362,1,290,1,290,0
0.016161,-3.2748e-13,-1.3016e-07,0,0.036246,1,291,1,291,0
0.016129,-2.9176e-13,-1.2946e-07,0,0.036293,1,292,1,292,0
0.016098,-2.5585e-13,-1.2876e-07,0,0.036339,1,293,1,293,0
0.016067,-2.1966e-13,-1.2806e-07,0,0.036386,1,294,1,294,0
0.016037,-1.8324e-13,-1.2735e-07,0,0.036432,1,295,1,295,0
0.016008,-1.466e-13,-1.2664e-07,0,0.036479,1,296,1,296,0
0.015982,-1.0971e-13,-1.259e-07,0,0.036526,1,297,1,297,0
0.015958,-7.2622e-14,-1.2515e-07,0,0.036573,1,298,1,298,0
0.015941,-3.5347e-14,-1.2434e-07,0,0.03662,1,299,1,299,0
0.015934,7.859e-15,-1.2346e-07,0,0.036667,1,300,1,300,0
