"rho","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.13822,-1.8034e-11,-1.2346e-07,0,1,73,1,73,0
0.13822,-1.8226e-11,-1.2346e-07,0,1,74,1,74,0
0.13822,-1.8415e-11,-1.2346e-07,0,1,75,1,75,0
0.13822,-1.8603e-11,-1.2346e-07,0,1,76,1,76,0
0.13822,-1.8788e-11,-1.2346e-07,0,1,77,1,77,0
0.13822,-1.8971e-11,-1.2346e-07,0,1,78,1,78,0
0.13822,-1.9152e-11,-1.2346e-07,0,1,79,1,79,0
0.13822,-1.9331e-11,-1.2346e-07,0,1,80,1,80,0
0.13822,-1.9507e-11,-1.2346e-07,0,1,81,1,81,0
0.13822,-1.9681e-11,-1.2346e-07,0,1,82,1,82,0
0.13822,-1.9853e-11,-1.2346e-07,0,1,83,1,83,0
0.13822,-2.0022e-11,-1.2346e-07,0,1,84,1,84,0
0.13822,-2.0189e-11,-1.2346e-07,0,1,85,1,85,0
0.13821,-2.0354e-11,-1.2346e-07,0,1,86,1,86,0
0.13821,-2.0516e-11,-1.2346e-07,0,1,87,1,87,0
0.13821,-2.0676e-11,-1.2346e-07,0,1,88,1,88,0
0.13821,-2.0833e-11,-1.2346e-07,0,1,89,1,89,0
0.13821,-2.0987e-11,-1.2346e-07,0,1,90,1,90,0
0.13821,-2.1139e-11,-1.2346e-07,0,1,91,1,91,0
0.13821,-2.1289e-11,-1.2346e-07,0,1,92,1,92,0
0.13821,-2.1436e-11,-1.2346e-07,0,1,93,1,93,0
0.13821,-2.158e-11,-1.2346e-07,0,1,94,1,94,0
0.13821,-2.1722e-11,-1.2346e-07,0,1,95,1,95,0
0.13821,-2.1862e-11,-1.2346e-07,0,1,96,1,96,0
0.13821,-2.1999e-11,-1.2346e-07,0,1,97,1,97,0
0.13821,-2.2133e-11,-1.2346e-07,0,1,98,1,98,0
0.13821,-2.2265e-11,-1.2346e-07,0,1,99,1,99,0
0.13821,-2.2394e-11,-1.2346e-07,0,1,100,1,100,0
0.13821,-2.252e-11,-1.2346e-07,0,1,101,1,101,0
0.1382,-2.2644e-11,-1.2346e-07,0,1,102,1,102,0
0.1382,-2.2765e-11,-1.2346e-07,0,1,103,1,103,0
0.1382,-2.2883e-11,-1.2346e-07,0,1,104,1,104,0
0.1382,-2.2999e-11,-1.2346e-07,0,1,105,1,105,0
0.1382,-2.3111e-11,-1.2346e-07,0,1,106,1,106,0
0.1382,-2.3221e-11,-1.2346e-07,0,1,107,1,107,0
0.1382,-2.3328e-11,-1.2346e-07,0,1,108,1,108,0
0.1382,-2.3432e-11,-1.2346e-07,0,1,109,1,109,0
0.1382,-2.3534e-11,-1.2346e-07,0,1,110,1,110,0
0.1382,-2.3632e-11,-1.2346e-07,0,1,111,1,111,0
0.1382,-2.3728e-11,-1.2346e-07,0,1,112,1,112,0
0.1382,-2.3821e-11,-1.2346e-07,0,1,113,1,113,0
0.1382,-2.391e-11,-1.2346e-07,0,1,114,1,114,0
0.1382,-2.3997e-11,-1.2346e-07,0,1,115,1,115,0
0.1382,-2.4082e-11,-1.2346e-07,0,1,116,1,116,0
0.1382,-2.4163e-11,-1.2346e-07,0,1,117,1,117,0
0.13819,-2.4241e-11,-1.2346e-07,0,1,118,1,118,0
0.13819,-2.4316e-11,-1.2346e-07,0,1,119,1,119,0
0.13819,-2.4389e-11,-1.2346e-07,0,1,120,1,120,0
0.13819,-2.4458e-11,-1.2346e-07,0,1,121,1,121,0
0.13819,-2.4525e-11,-1.2346e-07,0,1,122,1,122,0
0.13818,-2.4588e-11,-1.2346e-07,0,1,123,1,123,0
0.13817,-2.4649e-11,-1.2346e-07,0,1,124,1,124,0
0.13815,-2.4707e-11,-1.2346e-07,0,1,125,1,125,0
0.13812,-2.4761e-11,-1.2346e-07,0,1,126,1,126,0
0.13807,-2.4813e-11,-1.2346e-07,0,1,127,1,127,0
0.13796,-2.4862e-11,-1.2346e-07,0,1,128,1,128,0
0.13778,-2.4908e-11,-1.2346e-07,0,1,129,1,129,0
0.13744,-2.4951e-11,-1.2346e-07,0,1,130,1,130,0
0.13684,-2.4991e-11,-1.2346e-07,0,1,131,1,131,0
0.13578,-2.5029e-11,-1.2345e-07,0,1,132,1,132,0
0.13392,-2.5064e-11,-1.2345e-07,0,1,133,1,133,0
0.13082,-2.5098e-11,-1.2346e-07,0,1,134,1,134,0
0.12589,-2.5132e-11,-1.2346e-07,0,1,135,1,135,0
0.11864,-2.5169e-11,-1.2346e-07,0,1,136,1,136,0
0.10902,-2.5209e-11,-1.2346e-07,0,1,137,1,137,0
0.097658,-2.5249e-11,-1.2346e-07,0,1,138,1,138,0
0.085736,-2.5283e-11,-1.2346e-07,0,1,139,1,139,0
0.074532,-2.5306e-11,-1.2346e-07,0,1,140,1,140,0
0.064912,-2.5321e-11,-1.2345e-07,0,1,141,1,141,0
0.057195,-2.5331e-11,-1.2345e-07,0,1,142,1,142,0
0.051288,-2.5344e-11,-1.2346e-07,0,1,143,1,143,0
0.046902,-2.5361e-11,-1.2346e-07,0,1,144,1,144,0
0.043706,-2.5382e-11,-1.2346e-07,0,1,145,1,145,0
0.041403,-2.5405e-11,-1.2346e-07,0,1,146,1,146,0
0.039755,-2.5429e-11,-1.2346e-07,0,1,147,1,147,0
0.038579,-2.5452e-11,-1.2346e-07,0,1,148,1,148,0
0.037742,-2.5474e-11,-1.2346e-07,0,1,149,1,149,0
0.037148,-2.5494e-11,-1.2346e-07,0,1,150,1,150,0
0.036725,-2.5511e-11,-1.2346e-07,0,1,151,1,151,0
0.036425,-2.5526e-11,-1.2346e-07,0,1,152,1,152,0
0.036213,-2.5538e-11,-1.2346e-07,0,1,153,1,153,0
0.036061,-2.5547e-11,-1.2346e-07,0,1,154,1,154,0
0.035954,-2.5553e-11,-1.2346e-07,0,1,155,1,155,0
0.035878,-2.5555e-11,-1.2346e-07,0,1,156,1,156,0
0.035824,-2.5555e-11,-1.2346e-07,0,1,157,1,157,0
0.035785,-2.5552e-11,-1.2346e-07,0,1,158,1,158,0
0.035758,-2.5546e-11,-1.2346e-07,0,1,159,1,159,0
0.035738,-2.5537e-11,-1.2346e-07,0,1,160,1,160,0
0.035724,-2.5524e-11,-1.2346e-07,0,1,161,1,161,0
0.035714,-2.5509e-11,-1.2346e-07,0,1,162,1,162,0
0.035707,-2.5491e-11,-1.2346e-07,0,1,163,1,163,0
0.035702,-2.547e-11,-1.2346e-07,0,1,164,1,164,0
0.035698,-2.5445e-11,-1.2346e-07,0,1,165,1,165,0
0.035695,-2.5418e-11,-1.2346e-07,0,1,166,1,166,0
0.035693,-2.5387e-11,-1.2346e-07,0,1,167,1,167,0
0.035691,-2.5354e-11,-1.2346e-07,0,1,168,1,168,0
0.03569,-2.5317e-11,-1.2346e-07,0,1,169,1,169,0
0.035689,-2.5278e-11,-1.2346e-07,0,1,170,1,170,0
0.035688,-2.5235e-11,-1.2346e-07,0,1,171,1,171,0
0.035687,-2.519e-11,-1.2346e-07,0,1,172,1,172,0
0.035686,-2.5141e-11,-1.2346e-07,0,1,173,1,173,0
0.035686,-2.509e-11,-1.2346e-07,0,1,174,1,174,0
0.035685,-2.5035e-11,-1.2346e-07,0,1,175,1,175,0
0.035685,-2.4977e-11,-1.2346e-07,0,1,176,1,176,0
0.035684,-2.4917e-11,-1.2346e-07,0,1,177,1,177,0
0.035684,-2.4854e-11,-1.2346e-07,0,1,178,1,178,0
0.035683,-2.4787e-11,-1.2346e-07,0,1,179,1,179,0
0.035683,-2.4718e-11,-1.2346e-07,0,1,180,1,180,0
0.035682,-2.4645e-11,-1.2346e-07,0,1,181,1,181,0
0.035682,-2.457e-11,-1.2346e-07,0,1,182,1,182,0
0.035681,-2.4491e-11,-1.2346e-07,0,1,183,1,183,0
0.035681,-2.441e-11,-1.2346e-07,0,1,184,1,184,0
0.03568,-2.4326e-11,-1.2346e-07,0,1,185,1,185,0
0.03568,-2.4239e-11,-1.2346e-07,0,1,186,1,186,0
0.035679,-2.4149e-11,-1.2346e-07,0,1,187,1,187,0
0.035679,-2.4056e-11,-1.2346e-07,0,1,188,1,188,0
0.035678,-2.396e-11,-1.2346e-07,0,1,189,1,189,0
0.035678,-2.3861e-11,-1.2346e-07,0,1,190,1,190,0
0.035678,-2.3759e-11,-1.2346e-07,0,1,191,1,191,0
0.035677,-2.3655e-11,-1.2346e-07,0,1,192,1,192,0
0.035677,-2.3547e-11,-1.2346e-07,0,1,193,1,193,0
0.035676,-2.3436e-11,-1.2346e-07,0,1,194,1,194,0
0.035676,-2.3323e-11,-1.2346e-07,0,1,195,1,195,0
0.035675,-2.3207e-11,-1.2346e-07,0,1,196,1,196,0
0.035675,-2.3088e-11,-1.2346e-07,0,1,197,1,197,0
0.035674,-2.2966e-11,-1.2346e-07,0,1,198,1,198,0
0.035674,-2.2841e-11,-1.2346e-07,0,1,199,1,199,0
0.035673,-2.2713e-11,-1.2346e-07,0,1,200,1,200,0
0.035673,-2.2583e-11,-1.2346e-07,0,1,201,1,201,0
0.035673,-2.2449e-11,-1.2346e-07,0,1,202,1,202,0
0.035672,-2.2313e-11,-1.2346e-07,0,1,203,1,203,0
0.035672,-2.2174e-11,-1.2346e-07,0,1,204,1,204,0
0.035671,-2.2033e-11,-1.2346e-07,0,1,205,1,205,0
0.035671,-2.1888e-11,-1.2346e-07,0,1,206,1,206,0
0.03567,-2.1741e-11,-1.2346e-07,0,1,207,1,207,0
0.03567,-2.1591e-11,-1.2346e-07,0,1,208,1,208,0
0.035669,-2.1439e-11,-1.2346e-07,0,1,209,1,209,0
0.035669,-2.1284e-11,-1.2346e-07,0,1,210,1,210,0
0.035668,-2.1127e-11,-1.2346e-07,0,1,211,1,211,0
0.035668,-2.0967e-11,-1.2346e-07,0,1,212,1,212,0
0.035668,-2.0805e-11,-1.2346e-07,0,1,213,1,213,0
0.035667,-2.0641e-11,-1.2346e-07,0,1,214,1,214,0
0.035667,-2.0474e-11,-1.2346e-07,0,1,215,1,215,0
0.035666,-2.0305e-11,-1.2346e-07,0,1,216,1,216,0
0.035666,-2.0133e-11,-1.2346e-07,0,1,217,1,217,0
0.035665,-1.9959e-11,-1.2346e-07,0,1,218,1,218,0
0.035665,-1.9783e-11,-1.2346e-07,0,1,219,1,219,0
0.035664,-1.9604e-11,-1.2346e-07,0,1,220,1,220,0
0.035664,-1.9423e-11,-1.2346e-07,0,1,221,1,221,0
0.035663,-1.924e-11,-1.2346e-07,0,1,222,1,222,0
0.035663,-1.9054e-11,-1.2346e-07,0,1,223,1,223,0
0.035663,-1.8867e-11,-1.2346e-07,0,1,224,1,224,0
0.035662,-1.8676e-11,-1.2346e-07,0,1,225,1,225,0
0.035662,-1.8484e-11,-1.2346e-07,0,1,226,1,226,0
0.035661,-1.829e-11,-1.2346e-07,0,1,227,1,227,0
0.035661,-1.8093e-11,-1.2346e-07,0,1,228,1,228,0
0.03566,-1.7894e-11,-1.2346e-07,0,1,229,1,229,0
0.03566,-1.7693e-11,-1.2346e-07,0,1,230,1,230,0
0.035659,-1.749e-11,-1.2346e-07,0,1,231,1,231,0
0.035659,-1.7285e-11,-1.2346e-07,0,1,232,1,232,0
0.035658,-1.7078e-11,-1.2346e-07,0,1,233,1,233,0
0.035658,-1.6868e-11,-1.2346e-07,0,1,234,1,234,0
0.035658,-1.6657e-11,-1.2346e-07,0,1,235,1,235,0
0.035657,-1.6444e-11,-1.2346e-07,0,1,236,1,236,0
0.035657,-1.6229e-11,-1.2346e-07,0,1,237,1,237,0
0.035656,-1.6011e-11,-1.2346e-07,0,1,238,1,238,0
0.035656,-1.5792e-11,-1.2346e-07,0,1,239,1,239,0
0.035655,-1.5571e-11,-1.2346e-07,0,1,240,1,240,0
0.035655,-1.5349e-11,-1.2346e-07,0,1,241,1,241,0
0.035654,-1.5124e-11,-1.2346e-07,0,1,242,1,242,0
0.035654,-1.4898e-11,-1.2346e-07,0,1,243,1,243,0
0.035653,-1.4669e-11,-1.2346e-07,0,1,244,1,244,0
0.035653,-1.4439e-11,-1.2346e-07,0,1,245,1,245,0
0.035653,-1.4207e-11,-1.2346e-07,0,1,246,1,246,0
0.035652,-1.3974e-11,-1.2346e-07,0,1,247,1,247,0
0.035652,-1.3739e-11,-1.2346e-07,0,1,248,1,248,0
0.035651,-1.3501e-11,-1.2346e-07,0,1,249,1,249,0
0.035651,-1.3262e-11,-1.2346e-07,0,1,250,1,250,0
0.03565,-1.3022e-11,-1.2346e-07,0,1,251,1,251,0
0.03565,-1.278e-11,-1.2346e-07,0,1,252,1,252,0
0.035649,-1.2536e-11,-1.2346e-07,0,1,253,1,253,0
0.035649,-1.2291e-11,-1.2346e-07,0,1,254,1,254,0
0.035648,-1.2044e-11,-1.2346e-07,0,1,255,1,255,0
0.035648,-1.1795e-11,-1.2346e-07,0,1,256,1,256,0
0.035648,-1.1545e-11,-1.2346e-07,0,1,257,1,257,0
0.035647,-1.1293e-11,-1.2346e-07,0,1,258,1,258,0
0.035647,-1.104e-11,-1.2346e-07,0,1,259,1,259,0
0.035646,-1.0785e-11,-1.2346e-07,0,1,260,1,260,0
0.035646,-1.053e-11,-1.2346e-07,0,1,261,1,261,0
0.035645,-1.0273e-11,-1.2346e-07,0,1,262,1,262,0
0.035645,-1.0015e-11,-1.2346e-07,0,1,263,1,263,0
0.035644,-9.7564e-12,-1.2346e-07,0,1,264,1,264,0
0.035644,-9.4966e-12,-1.2346e-07,0,1,265,1,265,0
0.035643,-9.2357e-12,-1.2346e-07,0,1,266,1,266,0
0.035643,-8.9739e-12,-1.2346e-07,0,1,267,1,267,0
0.035643,-8.7112e-12,-1.2346e-07,0,1,268,1,268,0
0.035642,-8.4474e-12,-1.2346e-07,0,1,269,1,269,0
0.035642,-8.1828e-12,-1.2346e-07,0,1,270,1,270,0
0.035641,-7.9173e-12,-1.2346e-07,0,1,271,1,271,0
0.035641,-7.651e-12,-1.2346e-07,0,1,272,1,272,0
0.03564,-7.3838e-12,-1.2346e-07,0,1,273,1,273,0
0.03564,-7.1158e-12,-1.2346e-07,0,1,274,1,274,0
0.035639,-6.8471e-12,-1.2346e-07,0,1,275,1,275,0
0.035639,-6.5776e-12,-1.2346e-07,0,1,276,1,276,0
0.035638,-6.3074e-12,-1.2346e-07,0,1,277,1,277,0
0.035638,-6.0364e-12,-1.2346e-07,0,1,278,1,278,0
0.035638,-5.7648e-12,-1.2346e-07,0,1,279,1,279,0
0.035637,-5.4925e-12,-1.2346e-07,0,1,280,1,280,0
0.035637,-5.2195e-12,-1.2346e-07,0,1,281,1,281,0
0.035636,-4.9459e-12,-1.2346e-07,0,1,282,1,282,0
0.035636,-4.6717e-12,-1.2346e-07,0,1,283,1,283,0
0.035635,-4.397e-12,-1.2346e-07,0,1,284,1,284,0
0.035635,-4.1216e-12,-1.2346e-07,0,1,285,1,285,0
0.035634,-3.8456e-12,-1.2346e-07,0,1,286,1,286,0
0.035634,-3.5691e-12,-1.2346e-07,0,1,287,1,287,0
0.035633,-3.292e-12,-1.2346e-07,0,1,288,1,288,0
0.035633,-3.0145e-12,-1.2346e-07,0,1,289,1,289,0
0.035633,-2.7365e-12,-1.2346e-07,0,1,290,1,290,0
0.035632,-2.4582e-12,-1.2346e-07,0,1,291,1,291,0
0.035632,-2.1793e-12,-1.2346e-07,0,1,292,1,292,0
0.035631,-1.9e-12,-1.2346e-07,0,1,293,1,293,0
0.035631,-1.6203e-12,-1.2346e-07,0,1,294,1,294,0
0.035631,-1.3402e-12,-1.2346e-07,0,1,295,1,295,0
0.03563,-1.0598e-12,-1.2346e-07,0,1,296,1,296,0
0.03563,-7.7906e-13,-1.2346e-07,0,1,297,1,297,0
0.03563,-4.9804e-13,-1.2346e-07,0,1,298,1,298,0
0.035629,-2.1672e-13,-1.2346e-07,0,1,299,1,299,0
0.035629,2.5967e-13,-1.2346e-07,0,1,300,1,300,0
