"rho","U:0","U:1","U:2","T","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.079945,-7.4641e-12,-6.2358e-08,0,0.014967,1,66,1,66,0
0.07993,-7.5573e-12,-6.2371e-08,0,0.01497,1,67,1,67,0
0.079915,-7.6498e-12,-6.2383e-08,0,0.014972,1,68,1,68,0
0.0799,-7.7414e-12,-6.2396e-08,0,0.014974,1,69,1,69,0
0.079885,-7.8322e-12,-6.2409e-08,0,0.014977,1,70,1,70,0
0.079871,-7.9221e-12,-6.2422e-08,0,0.014979,1,71,1,71,0
0.079856,-8.0111e-12,-6.2435e-08,0,0.014981,1,72,1,72,0
0.079841,-8.0994e-12,-6.2448e-08,0,0.014984,1,73,1,73,0
0.079826,-8.1868e-12,-6.2461e-08,0,0.014986,1,74,1,74,0
0.079811,-8.2733e-12,-6.2475e-08,0,0.014988,1,75,1,75,0
0.079796,-8.3588e-12,-6.2488e-08,0,0.014991,1,76,1,76,0
0.079781,-8.4434e-12,-6.2502e-08,0,0.014993,1,77,1,77,0
0.079766,-8.5271e-12,-6.2515e-08,0,0.014995,1,78,1,78,0
0.079751,-8.6099e-12,-6.2529e-08,0,0.014998,1,79,1,79,0
0.079736,-8.6919e-12,-6.2543e-08,0,0.015,1,80,1,80,0
0.079721,-8.773e-12,-6.2557e-08,0,0.015002,1,81,1,81,0
0.079706,-8.8532e-12,-6.2571e-08,0,0.015005,1,82,1,82,0
0.079691,-8.9326e-12,-6.2585e-08,0,0.015007,1,83,1,83,0
0.079676,-9.0111e-12,-6.2599e-08,0,0.015009,1,84,1,84,0
0.079661,-9.0887e-12,-6.2613e-08,0,0.015012,1,85,1,85,0
0.079646,-9.1654e-12,-6.2627e-08,0,0.015014,1,86,1,86,0
0.079631,-9.2411e-12,-6.2642e-08,0,0.015016,1,87,1,87,0
0.079616,-9.3156e-12,-6.2656e-08,0,0.015019,1,88,1,88,0
0.079601,-9.3888e-12,-6.2671e-08,0,0.015021,1,89,1,89,0
0.079586,-9.4608e-12,-6.2686e-08,0,0.015023,1,90,1,90,0
0.079571,-9.5315e-12,-6.27e-08,0,0.015026,1,91,1,91,0
0.079556,-9.601e-12,-6.2715e-08,0,0.015028,1,92,1,92,0
0.079541,-9.669e-12,-6.273e-08,0,0.01503,1,93,1,93,0
0.079526,-9.7358e-12,-6.2745e-08,0,0.015033,1,94,1,94,0
0.079511,-9.8013e-12,-6.2761e-08,0,0.015035,1,95,1,95,0
0.079495,-9.8654e-12,-6.2776e-08,0,0.015037,1,96,1,96,0
0.07948,-9.9282e-12,-6.2791e-08,0,0.01504,1,97,1,97,0
0.079465,-9.9896e-12,-6.2807e-08,0,0.015042,1,98,1,98,0
0.07945,-1.005e-11,-6.2822e-08,0,0.015044,1,99,1,99,0
0.079435,-1.0108e-11,-6.2838e-08,0,0.015047,1,100,1,100,0
0.079419,-1.0166e-11,-6.2854e-08,0,0.015049,1,101,1,101,0
0.079404,-1.0222e-11,-6.2869e-08,0,0.015051,1,102,1,102,0
0.079389,-1.0276e-11,-6.2885e-08,0,0.015054,1,103,1,103,0
0.079373,-1.033e-11,-6.2901e-08,0,0.015056,1,104,1,104,0
0.079358,-1.0381e-11,-6.2918e-08,0,0.015058,1,105,1,105,0
0.079343,-1.0432e-11,-6.2934e-08,0,0.015061,1,106,1,106,0
0.079328,-1.0481e-11,-6.295e-08,0,0.015063,1,107,1,107,0
0.079312,-1.0529e-11,-6.2967e-08,0,0.015065,1,108,1,108,0
0.079297,-1.0575e-11,-6.2983e-08,0,0.015068,1,109,1,109,0
0.079281,-1.062e-11,-6.3e-08,0,0.01507,1,110,1,110,0
0.079266,-1.0663e-11,-6.3016e-08,0,0.015073,1,111,1,111,0
0.079251,-1.0705e-11,-6.3033e-08,0,0.015075,1,112,1,112,0
0.079235,-1.0746e-11,-6.305e-08,0,0.015077,1,113,1,113,0
0.07922,-1.0785e-11,-6.3067e-08,0,0.01508,1,114,1,114,0
0.079204,-1.0823e-11,-6.3084e-08,0,0.015082,1,115,1,115,0
0.079189,-1.086e-11,-6.3102e-08,0,0.015084,1,116,1,116,0
0.079173,-1.0895e-11,-6.3119e-08,0,0.015087,1,117,1,117,0
0.079157,-1.0928e-11,-6.3136e-08,0,0.015089,1,118,1,118,0
0.079141,-1.0961e-11,-6.3154e-08,0,0.015091,1,119,1,119,0
0.079124,-1.0991e-11,-6.3171e-08,0,0.015094,1,120,1,120,0
0.079107,-1.1021e-11,-6.3189e-08,0,0.015096,1,121,1,121,0
0.079087,-1.1049e-11,-6.3207e-08,0,0.015098,1,122,1,122,0
0.079062,-1.1075e-11,-6.3225e-08,0,0.015101,1,123,1,123,0
0.079031,-1.11e-11,-6.3243e-08,0,0.015103,1,124,1,124,0
0.078984,-1.1124e-11,-6.3262e-08,0,0.015105,1,125,1,125,0
0.078909,-1.1147e-11,-6.3281e-08,0,0.015108,1,126,1,126,0
0.078781,-1.1168e-11,-6.33e-08,0,0.01511,1,127,1,127,0
0.078552,-1.1187e-11,-6.3321e-08,0,0.015112,1,128,1,128,0
0.078137,-1.1205e-11,-6.3344e-08,0,0.015115,1,129,1,129,0
0.077385,-1.1222e-11,-6.337e-08,0,0.015117,1,130,1,130,0
0.076047,-1.1238e-11,-6.3401e-08,0,0.01512,1,131,1,131,0
0.073762,-1.1254e-11,-6.3443e-08,0,0.015122,1,132,1,132,0
0.070114,-1.1271e-11,-6.3501e-08,0,0.015125,1,133,1,133,0
0.064817,-1.129e-11,-6.358e-08,0,0.015127,1,134,1,134,0
0.05797,-1.1312e-11,-6.3687e-08,0,0.015131,1,135,1,135,0
0.050175,-1.1334e-11,-6.3828e-08,0,0.015134,1,136,1,136,0
0.042325,-1.1351e-11,-6.4006e-08,0,0.015138,1,137,1,137,0
0.035213,-1.1362e-11,-6.4221e-08,0,0.015143,1,138,1,138,0
0.029276,-1.1367e-11,-6.4465e-08,0,0.015149,1,139,1,139,0
0.024597,-1.137e-11,-6.4725e-08,0,0.015155,1,140,1,140,0
0.021042,-1.1376e-11,-6.4982e-08,0,0.015164,1,141,1,141,0
0.018396,-1.1385e-11,-6.522e-08,0,0.015173,1,142,1,142,0
0.016445,-1.14e-11,-6.5426e-08,0,0.015184,1,143,1,143,0
0.015011,-1.1418e-11,-6.5592e-08,0,0.015196,1,144,1,144,0
0.013956,-1.1439e-11,-6.5717e-08,0,0.015209,1,145,1,145,0
0.013177,-1.1462e-11,-6.5803e-08,0,0.015223,1,146,1,146,0
0.012599,-1.1486e-11,-6.5854e-08,0,0.015237,1,147,1,147,0
0.012168,-1.151e-11,-6.5877e-08,0,0.015252,1,148,1,148,0
0.011845,-1.1534e-11,-6.5877e-08,0,0.015268,1,149,1,149,0
0.011599,-1.1557e-11,-6.5858e-08,0,0.015284,1,150,1,150,0
0.011412,-1.158e-11,-6.5826e-08,0,0.0153,1,151,1,151,0
0.011266,-1.1601e-11,-6.5783e-08,0,0.015317,1,152,1,152,0
0.011152,-1.1622e-11,-6.5734e-08,0,0.015334,1,153,1,153,0
0.011061,-1.1641e-11,-6.5679e-08,0,0.015351,1,154,1,154,0
0.010987,-1.1659e-11,-6.562e-08,0,0.015368,1,155,1,155,0
0.010925,-1.1675e-11,-6.5559e-08,0,0.015385,1,156,1,156,0
0.010873,-1.169e-11,-6.5496e-08,0,0.015402,1,157,1,157,0
0.010827,-1.1704e-11,-6.5432e-08,0,0.015419,1,158,1,158,0
0.010787,-1.1717e-11,-6.5367e-08,0,0.015437,1,159,1,159,0
0.01075,-1.1728e-11,-6.5302e-08,0,0.015454,1,160,1,160,0
0.010717,-1.1737e-11,-6.5238e-08,0,0.015472,1,161,1,161,0
0.010685,-1.1745e-11,-6.5173e-08,0,0.015489,1,162,1,162,0
0.010655,-1.1752e-11,-6.5109e-08,0,0.015507,1,163,1,163,0
0.010626,-1.1757e-11,-6.5046e-08,0,0.015524,1,164,1,164,0
0.010598,-1.1761e-11,-6.4982e-08,0,0.015542,1,165,1,165,0
0.01057,-1.1764e-11,-6.492e-08,0,0.01556,1,166,1,166,0
0.010544,-1.1765e-11,-6.4858e-08,0,0.015578,1,167,1,167,0
0.010517,-1.1764e-11,-6.4796e-08,0,0.015595,1,168,1,168,0
0.010491,-1.1762e-11,-6.4736e-08,0,0.015613,1,169,1,169,0
0.010466,-1.1758e-11,-6.4675e-08,0,0.015631,1,170,1,170,0
0.01044,-1.1753e-11,-6.4616e-08,0,0.015649,1,171,1,171,0
0.010415,-1.1747e-11,-6.4557e-08,0,0.015667,1,172,1,172,0
0.01039,-1.1739e-11,-6.4499e-08,0,0.015685,1,173,1,173,0
0.010365,-1.173e-11,-6.4441e-08,0,0.015703,1,174,1,174,0
0.01034,-1.1719e-11,-6.4384e-08,0,0.015721,1,175,1,175,0
0.010316,-1.1706e-11,-6.4328e-08,0,0.01574,1,176,1,176,0
0.010291,-1.1692e-11,-6.4272e-08,0,0.015758,1,177,1,177,0
0.010267,-1.1677e-11,-6.4217e-08,0,0.015776,1,178,1,178,0
0.010242,-1.166e-11,-6.4162e-08,0,0.015794,1,179,1,179,0
0.010218,-1.1641e-11,-6.4109e-08,0,0.015813,1,180,1,180,0
0.010194,-1.1621e-11,-6.4055e-08,0,0.015831,1,181,1,181,0
0.01017,-1.16e-11,-6.4003e-08,0,0.01585,1,182,1,182,0
0.010147,-1.1577e-11,-6.3951e-08,0,0.015868,1,183,1,183,0
0.010123,-1.1552e-11,-6.39e-08,0,0.015887,1,184,1,184,0
0.010099,-1.1526e-11,-6.3849e-08,0,0.015905,1,185,1,185,0
0.010076,-1.1498e-11,-6.3799e-08,0,0.015924,1,186,1,186,0
0.010053,-1.1469e-11,-6.375e-08,0,0.015942,1,187,1,187,0
0.010029,-1.1438e-11,-6.3701e-08,0,0.015961,1,188,1,188,0
0.010006,-1.1406e-11,-6.3653e-08,0,0.01598,1,189,1,189,0
0.0099833,-1.1372e-11,-6.3605e-08,0,0.015999,1,190,1,190,0
0.0099604,-1.1337e-11,-6.3558e-08,0,0.016018,1,191,1,191,0
0.0099376,-1.13e-11,-6.3512e-08,0,0.016036,1,192,1,192,0
0.0099149,-1.1262e-11,-6.3467e-08,0,0.016055,1,193,1,193,0
0.0098922,-1.1222e-11,-6.3422e-08,0,0.016074,1,194,1,194,0
0.0098697,-1.118e-11,-6.3377e-08,0,0.016093,1,195,1,195,0
0.0098473,-1.1137e-11,-6.3333e-08,0,0.016112,1,196,1,196,0
0.009825,-1.1093e-11,-6.329e-08,0,0.016131,1,197,1,197,0
0.0098027,-1.1047e-11,-6.3248e-08,0,0.016151,1,198,1,198,0
0.0097806,-1.0999e-11,-6.3206e-08,0,0.01617,1,199,1,199,0
0.0097586,-1.095e-11,-6.3164e-08,0,0.016189,1,200,1,200,0
0.0097366,-1.0899e-11,-6.3124e-08,0,0.016208,1,201,1,201,0
0.0097147,-1.0847e-11,-6.3084e-08,0,0.016227,1,202,1,202,0
0.009693,-1.0793e-11,-6.3044e-08,0,0.016247,1,203,1,203,0
0.0096713,-1.0737e-11,-6.3005e-08,0,0.016266,1,204,1,204,0
0.0096497,-1.0681e-11,-6.2967e-08,0,0.016286,1,205,1,205,0
0.0096282,-1.0622e-11,-6.2929e-08,0,0.016305,1,206,1,206,0
0.0096068,-1.0562e-11,-6.2892e-08,0,0.016325,1,207,1,207,0
0.0095855,-1.0501e-11,-6.2856e-08,0,0.016344,1,208,1,208,0
0.0095642,-1.0437e-11,-6.282e-08,0,0.016364,1,209,1,209,0
0.0095431,-1.0373e-11,-6.2785e-08,0,0.016384,1,210,1,210,0
0.009522,-1.0307e-11,-6.275e-08,0,0.016403,1,211,1,211,0
0.0095011,-1.0239e-11,-6.2716e-08,0,0.016423,1,212,1,212,0
0.0094802,-1.017e-11,-6.2683e-08,0,0.016443,1,213,1,213,0
0.0094593,-1.0099e-11,-6.265e-08,0,0.016463,1,214,1,214,0
0.0094386,-1.0026e-11,-6.2618e-08,0,0.016482,1,215,1,215,0
0.009418,-9.9525e-12,-6.2586e-08,0,0.016502,1,216,1,216,0
0.0093974,-9.8769e-12,-6.2555e-08,0,0.016522,1,217,1,217,0
0.0093769,-9.7998e-12,-6.2525e-08,0,0.016542,1,218,1,218,0
0.0093565,-9.7213e-12,-6.2495e-08,0,0.016562,1,219,1,219,0
0.0093362,-9.6418e-12,-6.2466e-08,0,0.016582,1,220,1,220,0
0.0093159,-9.561e-12,-6.2437e-08,0,0.016603,1,221,1,221,0
0.0092957,-9.4792e-12,-6.2409e-08,0,0.016623,1,222,1,222,0
0.0092757,-9.3962e-12,-6.2382e-08,0,0.016643,1,223,1,223,0
0.0092556,-9.3121e-12,-6.2355e-08,0,0.016663,1,224,1,224,0
0.0092357,-9.2268e-12,-6.2329e-08,0,0.016684,1,225,1,225,0
0.0092158,-9.1404e-12,-6.2303e-08,0,0.016704,1,226,1,226,0
0.009196,-9.0529e-12,-6.2278e-08,0,0.016724,1,227,1,227,0
0.0091763,-8.9641e-12,-6.2253e-08,0,0.016745,1,228,1,228,0
0.0091567,-8.8742e-12,-6.223e-08,0,0.016765,1,229,1,229,0
0.0091371,-8.7832e-12,-6.2206e-08,0,0.016786,1,230,1,230,0
0.0091176,-8.6908e-12,-6.2184e-08,0,0.016806,1,231,1,231,0
0.0090982,-8.5974e-12,-6.2162e-08,0,0.016827,1,232,1,232,0
0.0090788,-8.5027e-12,-6.214e-08,0,0.016848,1,233,1,233,0
0.0090595,-8.4069e-12,-6.2119e-08,0,0.016868,1,234,1,234,0
0.0090403,-8.31e-12,-6.2099e-08,0,0.016889,1,235,1,235,0
0.0090212,-8.212e-12,-6.2079e-08,0,0.01691,1,236,1,236,0
0.0090021,-8.1128e-12,-6.206e-08,0,0.016931,1,237,1,237,0
0.0089831,-8.0125e-12,-6.2042e-08,0,0.016952,1,238,1,238,0
0.0089642,-7.911e-12,-6.2024e-08,0,0.016972,1,239,1,239,0
0.0089453,-7.8085e-12,-6.2006e-08,0,0.016993,1,240,1,240,0
0.0089265,-7.705e-12,-6.199e-08,0,0.017014,1,241,1,241,0
0.0089078,-7.6004e-12,-6.1974e-08,0,0.017036,1,242,1,242,0
0.0088891,-7.4946e-12,-6.1958e-08,0,0.017057,1,243,1,243,0
0.0088705,-7.3879e-12,-6.1943e-08,0,0.017078,1,244,1,244,0
0.008852,-7.28e-12,-6.1929e-08,0,0.017099,1,245,1,245,0
0.0088335,-7.1709e-12,-6.1915e-08,0,0.01712,1,246,1,246,0
0.0088151,-7.0609e-12,-6.1902e-08,0,0.017141,1,247,1,247,0
0.0087968,-6.9499e-12,-6.1889e-08,0,0.017163,1,248,1,248,0
0.0087785,-6.8379e-12,-6.1877e-08,0,0.017184,1,249,1,249,0
0.0087603,-6.7247e-12,-6.1866e-08,0,0.017206,1,250,1,250,0
0.0087421,-6.6104e-12,-6.1855e-08,0,0.017227,1,251,1,251,0
0.008724,-6.495e-12,-6.1844e-08,0,0.017249,1,252,1,252,0
0.008706,-6.3785e-12,-6.1835e-08,0,0.01727,1,253,1,253,0
0.008688,-6.2608e-12,-6.1826e-08,0,0.017292,1,254,1,254,0
0.0086701,-6.1421e-12,-6.1817e-08,0,0.017313,1,255,1,255,0
0.0086523,-6.0223e-12,-6.1809e-08,0,0.017335,1,256,1,256,0
0.0086345,-5.9014e-12,-6.1802e-08,0,0.017357,1,257,1,257,0
0.0086168,-5.7795e-12,-6.1795e-08,0,0.017378,1,258,1,258,0
0.0085991,-5.6565e-12,-6.1789e-08,0,0.0174,1,259,1,259,0
0.0085815,-5.5325e-12,-6.1783e-08,0,0.017422,1,260,1,260,0
0.008564,-5.4074e-12,-6.1778e-08,0,0.017444,1,261,1,261,0
0.0085465,-5.2812e-12,-6.1774e-08,0,0.017466,1,262,1,262,0
0.0085291,-5.1543e-12,-6.177e-08,0,0.017488,1,263,1,263,0
0.0085117,-5.0265e-12,-6.1767e-08,0,0.01751,1,264,1,264,0
0.0084944,-4.898e-12,-6.1764e-08,0,0.017532,1,265,1,265,0
0.0084771,-4.7687e-12,-6.1762e-08,0,0.017554,1,266,1,266,0
0.0084599,-4.6386e-12,-6.1761e-08,0,0.017576,1,267,1,267,0
0.0084428,-4.5078e-12,-6.176e-08,0,0.017599,1,268,1,268,0
0.0084257,-4.3761e-12,-6.176e-08,0,0.017621,1,269,1,269,0
0.0084087,-4.2437e-12,-6.176e-08,0,0.017643,1,270,1,270,0
0.0083917,-4.1106e-12,-6.1761e-08,0,0.017666,1,271,1,271,0
0.0083748,-3.9767e-12,-6.1762e-08,0,0.017688,1,272,1,272,0
0.0083579,-3.842e-12,-6.1765e-08,0,0.01771,1,273,1,273,0
0.0083411,-3.7067e-12,-6.1767e-08,0,0.017733,1,274,1,274,0
0.0083243,-3.5706e-12,-6.177e-08,0,0.017755,1,275,1,275,0
0.0083076,-3.4339e-12,-6.1774e-08,0,0.017778,1,276,1,276,0
0.008291,-3.2965e-12,-6.1779e-08,0,0.017801,1,277,1,277,0
0.0082744,-3.1585e-12,-6.1784e-08,0,0.017823,1,278,1,278,0
0.0082579,-3.0198e-12,-6.1789e-08,0,0.017846,1,279,1,279,0
0.0082414,-2.8804e-12,-6.1795e-08,0,0.017869,1,280,1,280,0
0.0082249,-2.7404e-12,-6.1802e-08,0,0.017892,1,281,1,281,0
0.0082086,-2.5998e-12,-6.1809e-08,0,0.017914,1,282,1,282,0
0.0081922,-2.4585e-12,-6.1817e-08,0,0.017937,1,283,1,283,0
0.008176,-2.3167e-12,-6.1826e-08,0,0.01796,1,284,1,284,0
0.0081598,-2.1742e-12,-6.1834e-08,0,0.017983,1,285,1,285,0
0.0081436,-2.0311e-12,-6.1844e-08,0,0.018006,1,286,1,286,0
0.0081276,-1.8874e-12,-6.1853e-08,0,0.018029,1,287,1,287,0
0.0081116,-1.7433e-12,-6.1863e-08,0,0.018052,1,288,1,288,0
0.0080957,-1.5984e-12,-6.1874e-08,0,0.018076,1,289,1,289,0
0.00808,-1.4531e-12,-6.1884e-08,0,0.018099,1,290,1,290,0
0.0080644,-1.3072e-12,-6.1893e-08,0,0.018122,1,291,1,291,0
0.0080491,-1.1609e-12,-6.1902e-08,0,0.018145,1,292,1,292,0
0.0080341,-1.014e-12,-6.191e-08,0,0.018169,1,293,1,293,0
0.0080195,-8.6656e-13,-6.1915e-08,0,0.018192,1,294,1,294,0
0.0080055,-7.1864e-13,-6.1915e-08,0,0.018216,1,295,1,295,0
0.0079925,-5.7037e-13,-6.191e-08,0,0.018239,1,296,1,296,0
0.0079807,-4.2164e-13,-6.1895e-08,0,0.018263,1,297,1,297,0
0.007971,-2.7255e-13,-6.1865e-08,0,0.018286,1,298,1,298,0
0.0079641,-1.2309e-13,-6.1813e-08,0,0.01831,1,299,1,299,0
0.0079616,1.064e-13,-6.1728e-08,0,0.018333,1,300,1,300,0
