"rho","U:0","U:1","U:2","T","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.13839,-4.219e-13,-1.1733e-07,0,0.033523,1,44,1,44,0
0.13835,-4.2995e-13,-1.1739e-07,0,0.033527,1,45,1,45,0
0.1383,-4.3792e-13,-1.1745e-07,0,0.033532,1,46,1,46,0
0.13825,-4.4582e-13,-1.1753e-07,0,0.033536,1,47,1,47,0
0.13821,-4.5365e-13,-1.1762e-07,0,0.03354,1,48,1,48,0
0.13816,-4.6141e-13,-1.1772e-07,0,0.033545,1,49,1,49,0
0.13812,-4.691e-13,-1.1782e-07,0,0.033549,1,50,1,50,0
0.13807,-4.7671e-13,-1.1794e-07,0,0.033553,1,51,1,51,0
0.13802,-4.8427e-13,-1.1806e-07,0,0.033558,1,52,1,52,0
0.13798,-4.9174e-13,-1.182e-07,0,0.033562,1,53,1,53,0
0.13793,-4.9916e-13,-1.1834e-07,0,0.033566,1,54,1,54,0
0.13788,-5.065e-13,-1.185e-07,0,0.033571,1,55,1,55,0
0.13784,-5.1377e-13,-1.1866e-07,0,0.033575,1,56,1,56,0
0.13779,-5.2097e-13,-1.1884e-07,0,0.033579,1,57,1,57,0
0.13774,-5.281e-13,-1.1902e-07,0,0.033584,1,58,1,58,0
0.13769,-5.3516e-13,-1.1921e-07,0,0.033588,1,59,1,59,0
0.13765,-5.4214e-13,-1.1942e-07,0,0.033593,1,60,1,60,0
0.1376,-5.4907e-13,-1.1963e-07,0,0.033597,1,61,1,61,0
0.13755,-5.5591e-13,-1.1985e-07,0,0.033601,1,62,1,62,0
0.13751,-5.6269e-13,-1.2009e-07,0,0.033606,1,63,1,63,0
0.13746,-5.694e-13,-1.2033e-07,0,0.03361,1,64,1,64,0
0.13741,-5.7603e-13,-1.2058e-07,0,0.033614,1,65,1,65,0
0.13736,-5.826e-13,-1.2085e-07,0,0.033619,1,66,1,66,0
0.13731,-5.8909e-13,-1.2112e-07,0,0.033623,1,67,1,67,0
0.13727,-5.9552e-13,-1.214e-07,0,0.033628,1,68,1,68,0
0.13722,-6.0186e-13,-1.217e-07,0,0.033632,1,69,1,69,0
0.13717,-6.0816e-13,-1.22e-07,0,0.033636,1,70,1,70,0
0.13712,-6.1436e-13,-1.2232e-07,0,0.033641,1,71,1,71,0
0.13707,-6.205e-13,-1.2264e-07,0,0.033645,1,72,1,72,0
0.13702,-6.2657e-13,-1.2298e-07,0,0.033649,1,73,1,73,0
0.13698,-6.3256e-13,-1.2332e-07,0,0.033654,1,74,1,74,0
0.13693,-6.385e-13,-1.2368e-07,0,0.033658,1,75,1,75,0
0.13688,-6.4436e-13,-1.2404e-07,0,0.033663,1,76,1,76,0
0.13683,-6.5021e-13,-1.2442e-07,0,0.033667,1,77,1,77,0
0.13678,-6.56e-13,-1.248e-07,0,0.033671,1,78,1,78,0
0.13673,-6.6171e-13,-1.252e-07,0,0.033676,1,79,1,79,0
0.13668,-6.6736e-13,-1.2561e-07,0,0.03368,1,80,1,80,0
0.13663,-6.7293e-13,-1.2603e-07,0,0.033685,1,81,1,81,0
0.13658,-6.7843e-13,-1.2645e-07,0,0.033689,1,82,1,82,0
0.13653,-6.8386e-13,-1.2689e-07,0,0.033693,1,83,1,83,0
0.13648,-6.8922e-13,-1.2734e-07,0,0.033698,1,84,1,84,0
0.13643,-6.9451e-13,-1.278e-07,0,0.033702,1,85,1,85,0
0.13638,-6.9972e-13,-1.2827e-07,0,0.033707,1,86,1,86,0
0.13633,-7.0487e-13,-1.2875e-07,0,0.033711,1,87,1,87,0
0.13628,-7.0993e-13,-1.2924e-07,0,0.033715,1,88,1,88,0
0.13623,-7.1494e-13,-1.2975e-07,0,0.03372,1,89,1,89,0
0.13618,-7.1986e-13,-1.3026e-07,0,0.033724,1,90,1,90,0
0.13613,-7.2472e-13,-1.3078e-07,0,0.033729,1,91,1,91,0
0.13608,-7.2949e-13,-1.3131e-07,0,0.033733,1,92,1,92,0
0.13603,-7.3421e-13,-1.3186e-07,0,0.033737,1,93,1,93,0
0.13598,-7.3884e-13,-1.3241e-07,0,0.033742,1,94,1,94,0
0.13593,-7.4341e-13,-1.3298e-07,0,0.033746,1,95,1,95,0
0.13588,-7.479e-13,-1.3355e-07,0,0.033751,1,96,1,96,0
0.13583,-7.5232e-13,-1.3414e-07,0,0.033755,1,97,1,97,0
0.13578,-7.5667e-13,-1.3474e-07,0,0.03376,1,98,1,98,0
0.13573,-7.6094e-13,-1.3535e-07,0,0.033764,1,99,1,99,0
0.13567,-7.6515e-13,-1.3597e-07,0,0.033768,1,100,1,100,0
0.13562,-7.6927e-13,-1.3659e-07,0,0.033773,1,101,1,101,0
0.13557,-7.7333e-13,-1.3724e-07,0,0.033777,1,102,1,102,0
0.13552,-7.7732e-13,-1.3789e-07,0,0.033782,1,103,1,103,0
0.13547,-7.813e-13,-1.3855e-07,0,0.033786,1,104,1,104,0
0.13541,-7.8521e-13,-1.3922e-07,0,0.033791,1,105,1,105,0
0.13536,-7.8905e-13,-1.399e-07,0,0.033795,1,106,1,106,0
0.13531,-7.9282e-13,-1.406e-07,0,0.033799,1,107,1,107,0
0.13526,-7.9651e-13,-1.413e-07,0,0.033804,1,108,1,108,0
0.1352,-8.0013e-13,-1.4202e-07,0,0.033808,1,109,1,109,0
0.13515,-8.0368e-13,-1.4274e-07,0,0.033813,1,110,1,110,0
0.1351,-8.0715e-13,-1.4348e-07,0,0.033817,1,111,1,111,0
0.13505,-8.1056e-13,-1.4423e-07,0,0.033822,1,112,1,112,0
0.13499,-8.1387e-13,-1.4498e-07,0,0.033826,1,113,1,113,0
0.13494,-8.1713e-13,-1.4575e-07,0,0.033831,1,114,1,114,0
0.13489,-8.2031e-13,-1.4653e-07,0,0.033835,1,115,1,115,0
0.13483,-8.2342e-13,-1.4732e-07,0,0.03384,1,116,1,116,0
0.13478,-8.2645e-13,-1.4812e-07,0,0.033844,1,117,1,117,0
0.13472,-8.2941e-13,-1.4894e-07,0,0.033848,1,118,1,118,0
0.13467,-8.3229e-13,-1.4976e-07,0,0.033853,1,119,1,119,0
0.13462,-8.351e-13,-1.5059e-07,0,0.033857,1,120,1,120,0
0.13456,-8.3785e-13,-1.5144e-07,0,0.033862,1,121,1,121,0
0.13451,-8.405e-13,-1.5229e-07,0,0.033866,1,122,1,122,0
0.13445,-8.431e-13,-1.5316e-07,0,0.033871,1,123,1,123,0
0.13439,-8.4564e-13,-1.5404e-07,0,0.033875,1,124,1,124,0
0.13433,-8.4812e-13,-1.5493e-07,0,0.03388,1,125,1,125,0
0.13427,-8.506e-13,-1.5584e-07,0,0.033884,1,126,1,126,0
0.1342,-8.5299e-13,-1.5677e-07,0,0.033889,1,127,1,127,0
0.13411,-8.5531e-13,-1.5772e-07,0,0.033893,1,128,1,128,0
0.13401,-8.5753e-13,-1.5871e-07,0,0.033898,1,129,1,129,0
0.13387,-8.5971e-13,-1.5975e-07,0,0.033902,1,130,1,130,0
0.13368,-8.6184e-13,-1.6087e-07,0,0.033907,1,131,1,131,0
0.13338,-8.6389e-13,-1.6212e-07,0,0.033911,1,132,1,132,0
0.13292,-8.6588e-13,-1.6359e-07,0,0.033916,1,133,1,133,0
0.13218,-8.6782e-13,-1.6539e-07,0,0.03392,1,134,1,134,0
0.13098,-8.697e-13,-1.6776e-07,0,0.033925,1,135,1,135,0
0.12907,-8.7153e-13,-1.7103e-07,0,0.033929,1,136,1,136,0
0.1261,-8.7336e-13,-1.7569e-07,0,0.033934,1,137,1,137,0
0.12166,-8.752e-13,-1.8244e-07,0,0.033939,1,138,1,138,0
0.11544,-8.7709e-13,-1.9216e-07,0,0.033944,1,139,1,139,0
0.10741,-8.791e-13,-2.0575e-07,0,0.033949,1,140,1,140,0
0.097966,-8.8118e-13,-2.2396e-07,0,0.033955,1,141,1,141,0
0.087915,-8.8329e-13,-2.4702e-07,0,0.033962,1,142,1,142,0
0.07817,-8.8529e-13,-2.7443e-07,0,0.033969,1,143,1,143,0
0.069456,-8.8712e-13,-3.0481e-07,0,0.033977,1,144,1,144,0
0.062151,-8.8899e-13,-3.362e-07,0,0.033986,1,145,1,145,0
0.05631,-8.9099e-13,-3.665e-07,0,0.033996,1,146,1,146,0
0.051791,-8.9317e-13,-3.9397e-07,0,0.034007,1,147,1,147,0
0.04837,-8.9556e-13,-4.1751e-07,0,0.034019,1,148,1,148,0
0.045813,-8.9806e-13,-4.3671e-07,0,0.034032,1,149,1,149,0
0.043915,-9.0062e-13,-4.5172e-07,0,0.034046,1,150,1,150,0
0.042512,-9.033e-13,-4.63e-07,0,0.034059,1,151,1,151,0
0.041472,-9.0597e-13,-4.7117e-07,0,0.034074,1,152,1,152,0
0.040699,-9.0864e-13,-4.7684e-07,0,0.034088,1,153,1,153,0
0.04012,-9.1134e-13,-4.8057e-07,0,0.034103,1,154,1,154,0
0.039682,-9.1392e-13,-4.8282e-07,0,0.034118,1,155,1,155,0
0.039346,-9.1632e-13,-4.8397e-07,0,0.034134,1,156,1,156,0
0.039083,-9.1861e-13,-4.843e-07,0,0.034149,1,157,1,157,0
0.038873,-9.2077e-13,-4.8404e-07,0,0.034164,1,158,1,158,0
0.038701,-9.2284e-13,-4.8333e-07,0,0.03418,1,159,1,159,0
0.038557,-9.248e-13,-4.8231e-07,0,0.034195,1,160,1,160,0
0.038433,-9.2669e-13,-4.8105e-07,0,0.034211,1,161,1,161,0
0.038323,-9.2844e-13,-4.7961e-07,0,0.034227,1,162,1,162,0
0.038224,-9.3013e-13,-4.7805e-07,0,0.034242,1,163,1,163,0
0.038132,-9.317e-13,-4.7639e-07,0,0.034258,1,164,1,164,0
0.038046,-9.3317e-13,-4.7466e-07,0,0.034274,1,165,1,165,0
0.037963,-9.346e-13,-4.7288e-07,0,0.03429,1,166,1,166,0
0.037884,-9.3587e-13,-4.7104e-07,0,0.034306,1,167,1,167,0
0.037807,-9.3696e-13,-4.6917e-07,0,0.034321,1,168,1,168,0
0.037731,-9.3789e-13,-4.6727e-07,0,0.034337,1,169,1,169,0
0.037658,-9.3873e-13,-4.6535e-07,0,0.034353,1,170,1,170,0
0.037585,-9.3945e-13,-4.634e-07,0,0.034369,1,171,1,171,0
0.037513,-9.4e-13,-4.6143e-07,0,0.034385,1,172,1,172,0
0.037442,-9.4039e-13,-4.5944e-07,0,0.034401,1,173,1,173,0
0.037371,-9.4064e-13,-4.5743e-07,0,0.034417,1,174,1,174,0
0.037301,-9.4073e-13,-4.5541e-07,0,0.034433,1,175,1,175,0
0.037232,-9.4065e-13,-4.5336e-07,0,0.03445,1,176,1,176,0
0.037163,-9.4045e-13,-4.5131e-07,0,0.034466,1,177,1,177,0
0.037095,-9.4007e-13,-4.4923e-07,0,0.034482,1,178,1,178,0
0.037027,-9.3954e-13,-4.4714e-07,0,0.034498,1,179,1,179,0
0.036959,-9.3887e-13,-4.4504e-07,0,0.034514,1,180,1,180,0
0.036892,-9.3804e-13,-4.4292e-07,0,0.034531,1,181,1,181,0
0.036826,-9.3705e-13,-4.4078e-07,0,0.034547,1,182,1,182,0
0.036759,-9.3591e-13,-4.3863e-07,0,0.034563,1,183,1,183,0
0.036694,-9.346e-13,-4.3647e-07,0,0.03458,1,184,1,184,0
0.036628,-9.3315e-13,-4.3429e-07,0,0.034596,1,185,1,185,0
0.036563,-9.3154e-13,-4.321e-07,0,0.034613,1,186,1,186,0
0.036498,-9.2976e-13,-4.2989e-07,0,0.034629,1,187,1,187,0
0.036434,-9.2784e-13,-4.2767e-07,0,0.034645,1,188,1,188,0
0.03637,-9.2576e-13,-4.2544e-07,0,0.034662,1,189,1,189,0
0.036306,-9.2351e-13,-4.2319e-07,0,0.034679,1,190,1,190,0
0.036243,-9.211e-13,-4.2093e-07,0,0.034695,1,191,1,191,0
0.03618,-9.1852e-13,-4.1866e-07,0,0.034712,1,192,1,192,0
0.036117,-9.158e-13,-4.1638e-07,0,0.034728,1,193,1,193,0
0.036055,-9.1291e-13,-4.1408e-07,0,0.034745,1,194,1,194,0
0.035993,-9.0984e-13,-4.1177e-07,0,0.034762,1,195,1,195,0
0.035932,-9.0663e-13,-4.0944e-07,0,0.034778,1,196,1,196,0
0.03587,-9.0325e-13,-4.0711e-07,0,0.034795,1,197,1,197,0
0.035809,-8.997e-13,-4.0476e-07,0,0.034812,1,198,1,198,0
0.035749,-8.9601e-13,-4.024e-07,0,0.034829,1,199,1,199,0
0.035688,-8.9225e-13,-4.0003e-07,0,0.034846,1,200,1,200,0
0.035628,-8.8835e-13,-3.9765e-07,0,0.034862,1,201,1,201,0
0.035569,-8.8427e-13,-3.9525e-07,0,0.034879,1,202,1,202,0
0.035509,-8.8005e-13,-3.9284e-07,0,0.034896,1,203,1,203,0
0.03545,-8.7564e-13,-3.9043e-07,0,0.034913,1,204,1,204,0
0.035391,-8.7106e-13,-3.88e-07,0,0.03493,1,205,1,205,0
0.035333,-8.6633e-13,-3.8556e-07,0,0.034947,1,206,1,206,0
0.035274,-8.6141e-13,-3.831e-07,0,0.034964,1,207,1,207,0
0.035216,-8.5632e-13,-3.8064e-07,0,0.034981,1,208,1,208,0
0.035159,-8.5108e-13,-3.7817e-07,0,0.034998,1,209,1,209,0
0.035101,-8.4567e-13,-3.7569e-07,0,0.035015,1,210,1,210,0
0.035044,-8.4021e-13,-3.7319e-07,0,0.035033,1,211,1,211,0
0.034987,-8.3466e-13,-3.7069e-07,0,0.03505,1,212,1,212,0
0.034931,-8.2901e-13,-3.6817e-07,0,0.035067,1,213,1,213,0
0.034874,-8.2326e-13,-3.6565e-07,0,0.035084,1,214,1,214,0
0.034818,-8.1743e-13,-3.6312e-07,0,0.035101,1,215,1,215,0
0.034762,-8.1154e-13,-3.6057e-07,0,0.035119,1,216,1,216,0
0.034707,-8.0557e-13,-3.5802e-07,0,0.035136,1,217,1,217,0
0.034651,-7.995e-13,-3.5546e-07,0,0.035153,1,218,1,218,0
0.034596,-7.9334e-13,-3.5288e-07,0,0.035171,1,219,1,219,0
0.034541,-7.8712e-13,-3.503e-07,0,0.035188,1,220,1,220,0
0.034487,-7.8082e-13,-3.4771e-07,0,0.035206,1,221,1,221,0
0.034433,-7.7443e-13,-3.4511e-07,0,0.035223,1,222,1,222,0
0.034378,-7.6793e-13,-3.425e-07,0,0.03524,1,223,1,223,0
0.034325,-7.6132e-13,-3.3988e-07,0,0.035258,1,224,1,224,0
0.034271,-7.5461e-13,-3.3726e-07,0,0.035275,1,225,1,225,0
0.034218,-7.4782e-13,-3.3462e-07,0,0.035293,1,226,1,226,0
0.034164,-7.41e-13,-3.3198e-07,0,0.035311,1,227,1,227,0
0.034111,-7.3412e-13,-3.2933e-07,0,0.035328,1,228,1,228,0
0.034059,-7.2715e-13,-3.2667e-07,0,0.035346,1,229,1,229,0
0.034006,-7.2008e-13,-3.24e-07,0,0.035364,1,230,1,230,0
0.033954,-7.1292e-13,-3.2133e-07,0,0.035381,1,231,1,231,0
0.033902,-7.0566e-13,-3.1864e-07,0,0.035399,1,232,1,232,0
0.03385,-6.9835e-13,-3.1595e-07,0,0.035417,1,233,1,233,0
0.033798,-6.9096e-13,-3.1325e-07,0,0.035434,1,234,1,234,0
0.033747,-6.8351e-13,-3.1055e-07,0,0.035452,1,235,1,235,0
0.033696,-6.7598e-13,-3.0783e-07,0,0.03547,1,236,1,236,0
0.033645,-6.6835e-13,-3.0511e-07,0,0.035488,1,237,1,237,0
0.033594,-6.6061e-13,-3.0239e-07,0,0.035506,1,238,1,238,0
0.033544,-6.5275e-13,-2.9965e-07,0,0.035524,1,239,1,239,0
0.033493,-6.448e-13,-2.9691e-07,0,0.035542,1,240,1,240,0
0.033443,-6.3676e-13,-2.9416e-07,0,0.03556,1,241,1,241,0
0.033393,-6.2866e-13,-2.9141e-07,0,0.035578,1,242,1,242,0
0.033343,-6.2047e-13,-2.8864e-07,0,0.035596,1,243,1,243,0
0.033294,-6.1219e-13,-2.8588e-07,0,0.035614,1,244,1,244,0
0.033244,-6.0385e-13,-2.831e-07,0,0.035632,1,245,1,245,0
0.033195,-5.9541e-13,-2.8032e-07,0,0.03565,1,246,1,246,0
0.033146,-5.8687e-13,-2.7753e-07,0,0.035668,1,247,1,247,0
0.033097,-5.7824e-13,-2.7474e-07,0,0.035686,1,248,1,248,0
0.033049,-5.6954e-13,-2.7194e-07,0,0.035704,1,249,1,249,0
0.033,-5.6077e-13,-2.6914e-07,0,0.035723,1,250,1,250,0
0.032952,-5.5187e-13,-2.6633e-07,0,0.035741,1,251,1,251,0
0.032904,-5.4287e-13,-2.6351e-07,0,0.035759,1,252,1,252,0
0.032856,-5.3376e-13,-2.6069e-07,0,0.035777,1,253,1,253,0
0.032808,-5.2456e-13,-2.5786e-07,0,0.035796,1,254,1,254,0
0.032761,-5.153e-13,-2.5503e-07,0,0.035814,1,255,1,255,0
0.032713,-5.0594e-13,-2.522e-07,0,0.035832,1,256,1,256,0
0.032666,-4.9648e-13,-2.4935e-07,0,0.035851,1,257,1,257,0
0.032619,-4.8691e-13,-2.4651e-07,0,0.035869,1,258,1,258,0
0.032572,-4.7724e-13,-2.4366e-07,0,0.035888,1,259,1,259,0
0.032526,-4.6751e-13,-2.408e-07,0,0.035906,1,260,1,260,0
0.032479,-4.577e-13,-2.3794e-07,0,0.035925,1,261,1,261,0
0.032433,-4.4783e-13,-2.3507e-07,0,0.035943,1,262,1,262,0
0.032386,-4.3787e-13,-2.322e-07,0,0.035962,1,263,1,263,0
0.03234,-4.2787e-13,-2.2933e-07,0,0.03598,1,264,1,264,0
0.032295,-4.1783e-13,-2.2645e-07,0,0.035999,1,265,1,265,0
0.032249,-4.0769e-13,-2.2357e-07,0,0.036018,1,266,1,266,0
0.032203,-3.9744e-13,-2.2068e-07,0,0.036036,1,267,1,267,0
0.032158,-3.8709e-13,-2.1779e-07,0,0.036055,1,268,1,268,0
0.032113,-3.7668e-13,-2.149e-07,0,0.036074,1,269,1,269,0
0.032068,-3.6617e-13,-2.12e-07,0,0.036092,1,270,1,270,0
0.032023,-3.5556e-13,-2.091e-07,0,0.036111,1,271,1,271,0
0.031978,-3.4483e-13,-2.062e-07,0,0.03613,1,272,1,272,0
0.031934,-3.3398e-13,-2.0329e-07,0,0.036149,1,273,1,273,0
0.031889,-3.2302e-13,-2.0038e-07,0,0.036168,1,274,1,274,0
0.031845,-3.1195e-13,-1.9747e-07,0,0.036186,1,275,1,275,0
0.031801,-3.0078e-13,-1.9455e-07,0,0.036205,1,276,1,276,0
0.031757,-2.8955e-13,-1.9163e-07,0,0.036224,1,277,1,277,0
0.031713,-2.7823e-13,-1.8871e-07,0,0.036243,1,278,1,278,0
0.031669,-2.6684e-13,-1.8578e-07,0,0.036262,1,279,1,279,0
0.031626,-2.5538e-13,-1.8285e-07,0,0.036281,1,280,1,280,0
0.031582,-2.4386e-13,-1.7992e-07,0,0.0363,1,281,1,281,0
0.031539,-2.3222e-13,-1.7699e-07,0,0.036319,1,282,1,282,0
0.031496,-2.2048e-13,-1.7405e-07,0,0.036338,1,283,1,283,0
0.031453,-2.0862e-13,-1.7111e-07,0,0.036358,1,284,1,284,0
0.03141,-1.9665e-13,-1.6817e-07,0,0.036377,1,285,1,285,0
0.031367,-1.8456e-13,-1.6523e-07,0,0.036396,1,286,1,286,0
0.031325,-1.7243e-13,-1.6229e-07,0,0.036415,1,287,1,287,0
0.031283,-1.602e-13,-1.5934e-07,0,0.036434,1,288,1,288,0
0.031241,-1.4792e-13,-1.5639e-07,0,0.036453,1,289,1,289,0
0.031199,-1.3559e-13,-1.5344e-07,0,0.036473,1,290,1,290,0
0.031157,-1.2318e-13,-1.5048e-07,0,0.036492,1,291,1,291,0
0.031116,-1.107e-13,-1.4753e-07,0,0.036511,1,292,1,292,0
0.031076,-9.8129e-14,-1.4457e-07,0,0.036531,1,293,1,293,0
0.031036,-8.5496e-14,-1.416e-07,0,0.03655,1,294,1,294,0
0.030998,-7.275e-14,-1.3863e-07,0,0.036569,1,295,1,295,0
0.030962,-5.9914e-14,-1.3564e-07,0,0.036589,1,296,1,296,0
0.03093,-4.7021e-14,-1.3264e-07,0,0.036608,1,297,1,297,0
0.030902,-3.4075e-14,-1.2962e-07,0,0.036628,1,298,1,298,0
0.030882,-2.1044e-14,-1.2656e-07,0,0.036647,1,299,1,299,0
0.030874,-6.8091e-15,-1.2346e-07,0,0.036667,1,300,1,300,0
