"rho","U:0","U:1","U:2","T","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.17802,5.2677e-13,-1.2384e-07,0,0.026054,1,41,1,41,0
0.178,5.3711e-13,-1.2385e-07,0,0.026057,1,42,1,42,0
0.17799,5.4732e-13,-1.2387e-07,0,0.02606,1,43,1,43,0
0.17797,5.5743e-13,-1.2388e-07,0,0.026063,1,44,1,44,0
0.17796,5.6741e-13,-1.2389e-07,0,0.026066,1,45,1,45,0
0.17794,5.7729e-13,-1.239e-07,0,0.026069,1,46,1,46,0
0.17793,5.8704e-13,-1.2391e-07,0,0.026072,1,47,1,47,0
0.17792,5.9669e-13,-1.2392e-07,0,0.026075,1,48,1,48,0
0.1779,6.0621e-13,-1.2393e-07,0,0.026078,1,49,1,49,0
0.17789,6.1562e-13,-1.2395e-07,0,0.026082,1,50,1,50,0
0.17787,6.2492e-13,-1.2396e-07,0,0.026085,1,51,1,51,0
0.17786,6.341e-13,-1.2397e-07,0,0.026088,1,52,1,52,0
0.17784,6.4316e-13,-1.2398e-07,0,0.026091,1,53,1,53,0
0.17783,6.5211e-13,-1.2399e-07,0,0.026094,1,54,1,54,0
0.17782,6.6094e-13,-1.2401e-07,0,0.026097,1,55,1,55,0
0.1778,6.6966e-13,-1.2402e-07,0,0.0261,1,56,1,56,0
0.17779,6.7826e-13,-1.2403e-07,0,0.026103,1,57,1,57,0
0.17777,6.8675e-13,-1.2404e-07,0,0.026107,1,58,1,58,0
0.17776,6.9512e-13,-1.2405e-07,0,0.02611,1,59,1,59,0
0.17774,7.0336e-13,-1.2407e-07,0,0.026113,1,60,1,60,0
0.17773,7.1152e-13,-1.2408e-07,0,0.026116,1,61,1,61,0
0.17771,7.1952e-13,-1.2409e-07,0,0.026119,1,62,1,62,0
0.1777,7.2744e-13,-1.241e-07,0,0.026122,1,63,1,63,0
0.17769,7.3523e-13,-1.2412e-07,0,0.026125,1,64,1,64,0
0.17767,7.4291e-13,-1.2413e-07,0,0.026128,1,65,1,65,0
0.17766,7.5047e-13,-1.2414e-07,0,0.026132,1,66,1,66,0
0.17764,7.5791e-13,-1.2416e-07,0,0.026135,1,67,1,67,0
0.17763,7.6524e-13,-1.2417e-07,0,0.026138,1,68,1,68,0
0.17761,7.7245e-13,-1.2418e-07,0,0.026141,1,69,1,69,0
0.1776,7.7954e-13,-1.242e-07,0,0.026144,1,70,1,70,0
0.17758,7.8652e-13,-1.2421e-07,0,0.026147,1,71,1,71,0
0.17757,7.9339e-13,-1.2422e-07,0,0.02615,1,72,1,72,0
0.17756,8.0014e-13,-1.2424e-07,0,0.026153,1,73,1,73,0
0.17754,8.0677e-13,-1.2425e-07,0,0.026157,1,74,1,74,0
0.17753,8.1328e-13,-1.2426e-07,0,0.02616,1,75,1,75,0
0.17751,8.1968e-13,-1.2428e-07,0,0.026163,1,76,1,76,0
0.1775,8.2596e-13,-1.2429e-07,0,0.026166,1,77,1,77,0
0.17748,8.3213e-13,-1.243e-07,0,0.026169,1,78,1,78,0
0.17747,8.3818e-13,-1.2432e-07,0,0.026172,1,79,1,79,0
0.17745,8.4411e-13,-1.2433e-07,0,0.026175,1,80,1,80,0
0.17744,8.4993e-13,-1.2435e-07,0,0.026178,1,81,1,81,0
0.17743,8.5563e-13,-1.2436e-07,0,0.026182,1,82,1,82,0
0.17741,8.6122e-13,-1.2437e-07,0,0.026185,1,83,1,83,0
0.1774,8.6669e-13,-1.2439e-07,0,0.026188,1,84,1,84,0
0.17738,8.7204e-13,-1.244e-07,0,0.026191,1,85,1,85,0
0.17737,8.7727e-13,-1.2442e-07,0,0.026194,1,86,1,86,0
0.17735,8.8239e-13,-1.2443e-07,0,0.026197,1,87,1,87,0
0.17734,8.8739e-13,-1.2445e-07,0,0.0262,1,88,1,88,0
0.17732,8.9228e-13,-1.2446e-07,0,0.026204,1,89,1,89,0
0.17731,8.9705e-13,-1.2447e-07,0,0.026207,1,90,1,90,0
0.17729,9.017e-13,-1.2449e-07,0,0.02621,1,91,1,91,0
0.17728,9.0624e-13,-1.245e-07,0,0.026213,1,92,1,92,0
0.17727,9.1066e-13,-1.2452e-07,0,0.026216,1,93,1,93,0
0.17725,9.1496e-13,-1.2453e-07,0,0.026219,1,94,1,94,0
0.17724,9.1915e-13,-1.2455e-07,0,0.026222,1,95,1,95,0
0.17722,9.2322e-13,-1.2456e-07,0,0.026225,1,96,1,96,0
0.17721,9.2717e-13,-1.2458e-07,0,0.026229,1,97,1,97,0
0.17719,9.31e-13,-1.2459e-07,0,0.026232,1,98,1,98,0
0.17718,9.3472e-13,-1.2461e-07,0,0.026235,1,99,1,99,0
0.17716,9.3833e-13,-1.2463e-07,0,0.026238,1,100,1,100,0
0.17715,9.4181e-13,-1.2464e-07,0,0.026241,1,101,1,101,0
0.17713,9.4518e-13,-1.2466e-07,0,0.026244,1,102,1,102,0
0.17712,9.4843e-13,-1.2467e-07,0,0.026247,1,103,1,103,0
0.1771,9.5156e-13,-1.2469e-07,0,0.02625,1,104,1,104,0
0.17709,9.5458e-13,-1.247e-07,0,0.026254,1,105,1,105,0
0.17708,9.5748e-13,-1.2472e-07,0,0.026257,1,106,1,106,0
0.17706,9.6026e-13,-1.2474e-07,0,0.02626,1,107,1,107,0
0.17705,9.6293e-13,-1.2475e-07,0,0.026263,1,108,1,108,0
0.17703,9.6548e-13,-1.2477e-07,0,0.026266,1,109,1,109,0
0.17702,9.6791e-13,-1.2478e-07,0,0.026269,1,110,1,110,0
0.177,9.7023e-13,-1.248e-07,0,0.026272,1,111,1,111,0
0.17699,9.7242e-13,-1.2482e-07,0,0.026276,1,112,1,112,0
0.17697,9.745e-13,-1.2483e-07,0,0.026279,1,113,1,113,0
0.17696,9.7647e-13,-1.2485e-07,0,0.026282,1,114,1,114,0
0.17694,9.7831e-13,-1.2487e-07,0,0.026285,1,115,1,115,0
0.17693,9.8004e-13,-1.2488e-07,0,0.026288,1,116,1,116,0
0.17691,9.8165e-13,-1.249e-07,0,0.026291,1,117,1,117,0
0.1769,9.8315e-13,-1.2492e-07,0,0.026294,1,118,1,118,0
0.17688,9.8452e-13,-1.2493e-07,0,0.026298,1,119,1,119,0
0.17687,9.8578e-13,-1.2495e-07,0,0.026301,1,120,1,120,0
0.17686,9.8692e-13,-1.2497e-07,0,0.026304,1,121,1,121,0
0.17684,9.8795e-13,-1.2498e-07,0,0.026307,1,122,1,122,0
0.17682,9.8889e-13,-1.25e-07,0,0.02631,1,123,1,123,0
0.17679,9.8975e-13,-1.2502e-07,0,0.026313,1,124,1,124,0
0.17672,9.9053e-13,-1.2503e-07,0,0.026316,1,125,1,125,0
0.17643,9.9118e-13,-1.2505e-07,0,0.02632,1,126,1,126,0
0.1753,9.9177e-13,-1.2506e-07,0,0.026323,1,127,1,127,0
0.17107,9.9243e-13,-1.2506e-07,0,0.026326,1,128,1,128,0
0.15856,9.9422e-13,-1.2512e-07,0,0.026329,1,129,1,129,0
0.13299,9.9919e-13,-1.2516e-07,0,0.026333,1,130,1,130,0
0.098544,1.0055e-12,-1.2508e-07,0,0.026338,1,131,1,131,0
0.066735,1.0049e-12,-1.249e-07,0,0.026345,1,132,1,132,0
0.044376,9.9516e-13,-1.2465e-07,0,0.026355,1,133,1,133,0
0.03082,9.8351e-13,-1.2434e-07,0,0.02637,1,134,1,134,0
0.023023,9.7578e-13,-1.2397e-07,0,0.026392,1,135,1,135,0
0.018544,9.7252e-13,-1.2357e-07,0,0.02642,1,136,1,136,0
0.015922,9.7234e-13,-1.2318e-07,0,0.026454,1,137,1,137,0
0.014351,9.7393e-13,-1.2284e-07,0,0.026493,1,138,1,138,0
0.013389,9.7647e-13,-1.2254e-07,0,0.026536,1,139,1,139,0
0.012788,9.7941e-13,-1.2229e-07,0,0.026581,1,140,1,140,0
0.012405,9.8254e-13,-1.2208e-07,0,0.026629,1,141,1,141,0
0.012154,9.8579e-13,-1.219e-07,0,0.026677,1,142,1,142,0
0.011985,9.891e-13,-1.2173e-07,0,0.026726,1,143,1,143,0
0.011867,9.9236e-13,-1.2158e-07,0,0.026776,1,144,1,144,0
0.011781,9.9556e-13,-1.2145e-07,0,0.026826,1,145,1,145,0
0.011714,9.9869e-13,-1.2131e-07,0,0.026877,1,146,1,146,0
0.011659,1.0017e-12,-1.2119e-07,0,0.026927,1,147,1,147,0
0.011612,1.0047e-12,-1.2106e-07,0,0.026978,1,148,1,148,0
0.01157,1.0077e-12,-1.2094e-07,0,0.02703,1,149,1,149,0
0.011531,1.0105e-12,-1.2083e-07,0,0.027081,1,150,1,150,0
0.011494,1.0133e-12,-1.2071e-07,0,0.027132,1,151,1,151,0
0.011459,1.0161e-12,-1.206e-07,0,0.027184,1,152,1,152,0
0.011424,1.0187e-12,-1.2049e-07,0,0.027236,1,153,1,153,0
0.011389,1.0212e-12,-1.2038e-07,0,0.027288,1,154,1,154,0
0.011355,1.0237e-12,-1.2028e-07,0,0.02734,1,155,1,155,0
0.011322,1.026e-12,-1.2017e-07,0,0.027393,1,156,1,156,0
0.011288,1.0283e-12,-1.2007e-07,0,0.027445,1,157,1,157,0
0.011255,1.0304e-12,-1.1997e-07,0,0.027498,1,158,1,158,0
0.011222,1.0324e-12,-1.1987e-07,0,0.027551,1,159,1,159,0
0.01119,1.0342e-12,-1.1977e-07,0,0.027604,1,160,1,160,0
0.011157,1.036e-12,-1.1968e-07,0,0.027657,1,161,1,161,0
0.011125,1.0376e-12,-1.1958e-07,0,0.02771,1,162,1,162,0
0.011092,1.0392e-12,-1.1949e-07,0,0.027763,1,163,1,163,0
0.01106,1.0407e-12,-1.194e-07,0,0.027817,1,164,1,164,0
0.011028,1.0421e-12,-1.1931e-07,0,0.027871,1,165,1,165,0
0.010996,1.0433e-12,-1.1922e-07,0,0.027925,1,166,1,166,0
0.010964,1.0444e-12,-1.1914e-07,0,0.027979,1,167,1,167,0
0.010933,1.0454e-12,-1.1906e-07,0,0.028033,1,168,1,168,0
0.010901,1.0463e-12,-1.1897e-07,0,0.028087,1,169,1,169,0
0.01087,1.047e-12,-1.1889e-07,0,0.028142,1,170,1,170,0
0.010839,1.0476e-12,-1.1882e-07,0,0.028197,1,171,1,171,0
0.010808,1.0481e-12,-1.1874e-07,0,0.028251,1,172,1,172,0
0.010777,1.0485e-12,-1.1867e-07,0,0.028306,1,173,1,173,0
0.010746,1.0487e-12,-1.1859e-07,0,0.028362,1,174,1,174,0
0.010715,1.0488e-12,-1.1852e-07,0,0.028417,1,175,1,175,0
0.010685,1.0487e-12,-1.1845e-07,0,0.028472,1,176,1,176,0
0.010654,1.0486e-12,-1.1839e-07,0,0.028528,1,177,1,177,0
0.010624,1.0484e-12,-1.1832e-07,0,0.028584,1,178,1,178,0
0.010594,1.048e-12,-1.1826e-07,0,0.02864,1,179,1,179,0
0.010564,1.0476e-12,-1.1819e-07,0,0.028696,1,180,1,180,0
0.010534,1.047e-12,-1.1813e-07,0,0.028752,1,181,1,181,0
0.010504,1.0462e-12,-1.1808e-07,0,0.028808,1,182,1,182,0
0.010474,1.0453e-12,-1.1802e-07,0,0.028865,1,183,1,183,0
0.010445,1.0443e-12,-1.1796e-07,0,0.028922,1,184,1,184,0
0.010415,1.0431e-12,-1.1791e-07,0,0.028979,1,185,1,185,0
0.010386,1.0418e-12,-1.1786e-07,0,0.029036,1,186,1,186,0
0.010357,1.0403e-12,-1.1781e-07,0,0.029093,1,187,1,187,0
0.010328,1.0387e-12,-1.1776e-07,0,0.02915,1,188,1,188,0
0.010299,1.037e-12,-1.1771e-07,0,0.029208,1,189,1,189,0
0.01027,1.0351e-12,-1.1767e-07,0,0.029266,1,190,1,190,0
0.010241,1.033e-12,-1.1763e-07,0,0.029324,1,191,1,191,0
0.010213,1.0309e-12,-1.1759e-07,0,0.029382,1,192,1,192,0
0.010184,1.0286e-12,-1.1755e-07,0,0.02944,1,193,1,193,0
0.010156,1.0263e-12,-1.1751e-07,0,0.029498,1,194,1,194,0
0.010128,1.0238e-12,-1.1747e-07,0,0.029557,1,195,1,195,0
0.0101,1.0213e-12,-1.1744e-07,0,0.029615,1,196,1,196,0
0.010071,1.0185e-12,-1.1741e-07,0,0.029674,1,197,1,197,0
0.010044,1.0157e-12,-1.1738e-07,0,0.029733,1,198,1,198,0
0.010016,1.0127e-12,-1.1735e-07,0,0.029792,1,199,1,199,0
0.009988,1.0095e-12,-1.1732e-07,0,0.029852,1,200,1,200,0
0.0099604,1.0061e-12,-1.173e-07,0,0.029911,1,201,1,201,0
0.0099329,1.0027e-12,-1.1728e-07,0,0.029971,1,202,1,202,0
0.0099055,9.9911e-13,-1.1725e-07,0,0.030031,1,203,1,203,0
0.0098782,9.9541e-13,-1.1723e-07,0,0.030091,1,204,1,204,0
0.0098511,9.9155e-13,-1.1722e-07,0,0.030151,1,205,1,205,0
0.009824,9.8752e-13,-1.172e-07,0,0.030211,1,206,1,206,0
0.009797,9.8335e-13,-1.1719e-07,0,0.030272,1,207,1,207,0
0.0097702,9.79e-13,-1.1717e-07,0,0.030332,1,208,1,208,0
0.0097434,9.7446e-13,-1.1716e-07,0,0.030393,1,209,1,209,0
0.0097167,9.6978e-13,-1.1715e-07,0,0.030454,1,210,1,210,0
0.0096902,9.6495e-13,-1.1715e-07,0,0.030515,1,211,1,211,0
0.0096637,9.6002e-13,-1.1714e-07,0,0.030577,1,212,1,212,0
0.0096373,9.5495e-13,-1.1714e-07,0,0.030638,1,213,1,213,0
0.0096111,9.4972e-13,-1.1714e-07,0,0.0307,1,214,1,214,0
0.0095849,9.443e-13,-1.1714e-07,0,0.030762,1,215,1,215,0
0.0095588,9.387e-13,-1.1714e-07,0,0.030824,1,216,1,216,0
0.0095329,9.3293e-13,-1.1714e-07,0,0.030886,1,217,1,217,0
0.009507,9.27e-13,-1.1715e-07,0,0.030948,1,218,1,218,0
0.0094812,9.2087e-13,-1.1716e-07,0,0.031011,1,219,1,219,0
0.0094555,9.1458e-13,-1.1717e-07,0,0.031074,1,220,1,220,0
0.0094299,9.0822e-13,-1.1718e-07,0,0.031136,1,221,1,221,0
0.0094044,9.0169e-13,-1.1719e-07,0,0.031199,1,222,1,222,0
0.009379,8.9496e-13,-1.172e-07,0,0.031263,1,223,1,223,0
0.0093537,8.881e-13,-1.1722e-07,0,0.031326,1,224,1,224,0
0.0093285,8.8113e-13,-1.1724e-07,0,0.03139,1,225,1,225,0
0.0093034,8.7399e-13,-1.1726e-07,0,0.031453,1,226,1,226,0
0.0092784,8.6667e-13,-1.1728e-07,0,0.031517,1,227,1,227,0
0.0092534,8.5918e-13,-1.173e-07,0,0.031581,1,228,1,228,0
0.0092286,8.5151e-13,-1.1733e-07,0,0.031645,1,229,1,229,0
0.0092038,8.4373e-13,-1.1736e-07,0,0.03171,1,230,1,230,0
0.0091791,8.358e-13,-1.1739e-07,0,0.031774,1,231,1,231,0
0.0091545,8.2767e-13,-1.1742e-07,0,0.031839,1,232,1,232,0
0.00913,8.1934e-13,-1.1745e-07,0,0.031904,1,233,1,233,0
0.0091056,8.1082e-13,-1.1749e-07,0,0.031969,1,234,1,234,0
0.0090813,8.0213e-13,-1.1752e-07,0,0.032034,1,235,1,235,0
0.0090571,7.9334e-13,-1.1756e-07,0,0.0321,1,236,1,236,0
0.0090329,7.8439e-13,-1.176e-07,0,0.032166,1,237,1,237,0
0.0090088,7.7535e-13,-1.1764e-07,0,0.032231,1,238,1,238,0
0.0089849,7.6614e-13,-1.1769e-07,0,0.032297,1,239,1,239,0
0.008961,7.5684e-13,-1.1773e-07,0,0.032363,1,240,1,240,0
0.0089372,7.4734e-13,-1.1778e-07,0,0.03243,1,241,1,241,0
0.0089134,7.3769e-13,-1.1783e-07,0,0.032496,1,242,1,242,0
0.0088898,7.2795e-13,-1.1788e-07,0,0.032563,1,243,1,243,0
0.0088662,7.181e-13,-1.1794e-07,0,0.03263,1,244,1,244,0
0.0088427,7.0811e-13,-1.1799e-07,0,0.032697,1,245,1,245,0
0.0088193,6.9789e-13,-1.1805e-07,0,0.032764,1,246,1,246,0
0.008796,6.8746e-13,-1.1811e-07,0,0.032831,1,247,1,247,0
0.0087728,6.7686e-13,-1.1817e-07,0,0.032899,1,248,1,248,0
0.0087496,6.6624e-13,-1.1823e-07,0,0.032967,1,249,1,249,0
0.0087265,6.5561e-13,-1.1829e-07,0,0.033035,1,250,1,250,0
0.0087035,6.4486e-13,-1.1836e-07,0,0.033103,1,251,1,251,0
0.0086806,6.3399e-13,-1.1843e-07,0,0.033171,1,252,1,252,0
0.0086578,6.2309e-13,-1.185e-07,0,0.03324,1,253,1,253,0
0.008635,6.1207e-13,-1.1857e-07,0,0.033308,1,254,1,254,0
0.0086123,6.0095e-13,-1.1865e-07,0,0.033377,1,255,1,255,0
0.0085897,5.8979e-13,-1.1872e-07,0,0.033446,1,256,1,256,0
0.0085672,5.7852e-13,-1.188e-07,0,0.033515,1,257,1,257,0
0.0085447,5.6716e-13,-1.1888e-07,0,0.033585,1,258,1,258,0
0.0085223,5.5576e-13,-1.1896e-07,0,0.033654,1,259,1,259,0
0.0085,5.4427e-13,-1.1904e-07,0,0.033724,1,260,1,260,0
0.0084778,5.3268e-13,-1.1913e-07,0,0.033794,1,261,1,261,0
0.0084556,5.2104e-13,-1.1922e-07,0,0.033864,1,262,1,262,0
0.0084336,5.093e-13,-1.1931e-07,0,0.033934,1,263,1,263,0
0.0084115,4.9743e-13,-1.194e-07,0,0.034005,1,264,1,264,0
0.0083896,4.8552e-13,-1.1949e-07,0,0.034075,1,265,1,265,0
0.0083677,4.735e-13,-1.1959e-07,0,0.034146,1,266,1,266,0
0.008346,4.6136e-13,-1.1968e-07,0,0.034217,1,267,1,267,0
0.0083242,4.4917e-13,-1.1978e-07,0,0.034288,1,268,1,268,0
0.0083026,4.3686e-13,-1.1988e-07,0,0.03436,1,269,1,269,0
0.008281,4.2444e-13,-1.1998e-07,0,0.034431,1,270,1,270,0
0.0082595,4.1197e-13,-1.2009e-07,0,0.034503,1,271,1,271,0
0.0082381,3.994e-13,-1.202e-07,0,0.034575,1,272,1,272,0
0.0082167,3.8674e-13,-1.203e-07,0,0.034647,1,273,1,273,0
0.0081954,3.7399e-13,-1.2041e-07,0,0.03472,1,274,1,274,0
0.0081742,3.6112e-13,-1.2053e-07,0,0.034792,1,275,1,275,0
0.0081531,3.4818e-13,-1.2064e-07,0,0.034865,1,276,1,276,0
0.008132,3.3516e-13,-1.2076e-07,0,0.034938,1,277,1,277,0
0.008111,3.2207e-13,-1.2088e-07,0,0.035011,1,278,1,278,0
0.00809,3.0883e-13,-1.21e-07,0,0.035084,1,279,1,279,0
0.0080691,2.9547e-13,-1.2112e-07,0,0.035158,1,280,1,280,0
0.0080483,2.8207e-13,-1.2124e-07,0,0.035231,1,281,1,281,0
0.0080276,2.6853e-13,-1.2137e-07,0,0.035305,1,282,1,282,0
0.0080069,2.5493e-13,-1.215e-07,0,0.035379,1,283,1,283,0
0.0079863,2.4125e-13,-1.2163e-07,0,0.035453,1,284,1,284,0
0.0079658,2.2749e-13,-1.2176e-07,0,0.035528,1,285,1,285,0
0.0079453,2.1359e-13,-1.2189e-07,0,0.035602,1,286,1,286,0
0.0079249,1.9954e-13,-1.2203e-07,0,0.035677,1,287,1,287,0
0.0079045,1.8541e-13,-1.2217e-07,0,0.035752,1,288,1,288,0
0.0078843,1.7121e-13,-1.2231e-07,0,0.035827,1,289,1,289,0
0.0078641,1.5698e-13,-1.2245e-07,0,0.035903,1,290,1,290,0
0.007844,1.4262e-13,-1.2259e-07,0,0.035978,1,291,1,291,0
0.007824,1.2813e-13,-1.2273e-07,0,0.036054,1,292,1,292,0
0.0078042,1.1359e-13,-1.2288e-07,0,0.03613,1,293,1,293,0
0.0077845,9.8921e-14,-1.2302e-07,0,0.036206,1,294,1,294,0
0.0077653,8.4178e-14,-1.2317e-07,0,0.036282,1,295,1,295,0
0.0077467,6.9349e-14,-1.233e-07,0,0.036359,1,296,1,296,0
0.0077292,5.4433e-14,-1.2342e-07,0,0.036436,1,297,1,297,0
0.0077137,3.944e-14,-1.2351e-07,0,0.036513,1,298,1,298,0
0.007702,2.4325e-14,-1.2354e-07,0,0.03659,1,299,1,299,0
0.0076974,7.8631e-15,-1.2346e-07,0,0.036667,1,300,1,300,0
